year,metric,full_mean,stable_mean,mean_diff_stable_minus_full
2022,pct_age_18_24,24.604166666666668,24.052631578947366,-0.5515350877193015
2022,pct_age_65_plus,13.745833333333332,14.373684210526314,0.6278508771929818
2022,pct_age_under_18,17.3625,18.007894736842108,0.6453947368421069
2022,pct_bachelors_or_higher,49.98333333333333,49.507894736842104,-0.4754385964912231
2022,pct_black_non_hispanic,12.562083333333334,14.521842105263161,1.9597587719298275
2022,pct_family_households,48.85708333333333,49.88657894736842,1.029495614035092
2022,pct_hh_income_100k_plus,29.2625,28.026315789473685,-1.2361842105263143
2022,pct_hh_income_25k_50k,19.943749999999998,20.086842105263155,0.14309210526315752
2022,pct_hh_income_50k_100k,25.420833333333334,26.597368421052625,1.1765350877192908
2022,pct_hh_income_under_25k,25.395833333333332,25.318421052631578,-0.0774122807017541
2022,pct_high_school_grad,19.83125,20.115789473684213,0.2845394736842124
2022,pct_hispanic,6.686875,7.110789473684211,0.42391447368421176
