tract_geoid,tractce,tract_number,tract_name_canonical,tract_name_latest,county_name,state_name,first_year_seen,last_year_seen,year_count,is_stable_all_4_years,centroid_lat,centroid_lon,area_sqkm,primary_place,primary_zip,display_area_label,area_type,landmark_context_note,median_household_income,poverty_rate,unemployment_rate,pct_age_18_24,pct_age_65_plus,pct_renter_occupied,pct_family_households,pct_households_with_own_children_under_18,pct_hh_income_under_25k,pct_hh_income_100k_plus,pct_bachelors_or_higher,pct_one_person_households,pct_senior_living_alone_households,geometry_wkt
17019010901,010901,109.01,Census Tract 109.01,Census Tract 109.01; Champaign County; Illinois,Champaign County,Illinois,2021,2023,3,0,39.99153675767488,-88.20393412122252,239.80767889243043,Philo,61880,Philo — Family-oriented residential area,Family-oriented residential area,More households with children.,96141.0,6.1,2.4,9.5,13.2,22.57,67.26,32.44,9.5,48.5,34.1,21.9,12.0,"POLYGON ((-88.278312 39.880753, -88.277861 39.883709, -88.277424 39.886424, -88.27685 39.889984, -88.276282 39.893659, -88.275677 39.897577, -88.27502 39.90178, -88.275 39.901913, -88.274953 39.902209, -88.27489 39.902617, -88.274614 39.904394, -88.274235 39.90683, -88.274038 39.908099, -88.273778 39.909781, -88.273292 39.91283, -88.273068 39.914302, -88.273042 39.914469, -88.27284 39.915763, -88.271771 39.922615, -88.271142 39.926648, -88.270699 39.929453, -88.269502 39.937108, -88.267222 39.951626, -88.267179 39.951901, -88.266148 39.958519, -88.265781 39.960831, -88.265419 39.963162, -88.264849 39.966749, -88.264056 39.971821, -88.263482 39.975499, -88.262993 39.978551, -88.262742 39.980148, -88.262697 39.980436, -88.262687 39.980514, -88.262569 39.981264, -88.262555 39.981354, -88.262527 39.981533, -88.262265 39.983202, -88.262213 39.983536, -88.26219 39.98368, -88.262183 39.983722, -88.262158 39.983881, -88.26177 39.986335, -88.261735 39.986556, -88.261183 39.990088, -88.260241 39.996086, -88.260113 39.996884, -88.260067 39.997171, -88.259976 39.997748, -88.259831 39.998687, -88.259763 39.999121, -88.258734 40.00562, -88.257973 40.010275, -88.257666 40.010274, -88.25732 40.012409, -88.256761 40.015934, -88.256767 40.016121, -88.25708 40.016136, -88.256743 40.018271, -88.255801 40.024238, -88.255771 40.02443, -88.254643 40.03157, -88.254556 40.032111, -88.254441 40.032832, -88.254071 40.035139, -88.253402 40.039417, -88.253144 40.041052, -88.252885 40.042686, -88.251117 40.053851, -88.251019 40.054485, -88.250728 40.054482, -88.250092 40.054488, -88.249191 40.05448, -88.24913 40.054479, -88.248783 40.054475, -88.248396 40.054472, -88.248286 40.05445, -88.247286 40.054461, -88.246359 40.054452, -88.246215 40.054451, -88.245762 40.054448, -88.243677 40.054428, -88.243599 40.054427, -88.243032 40.054448, -88.242686 40.054422, -88.241666 40.054411, -88.241549 40.05441, -88.240476 40.054399, -88.240376 40.054398, -88.240188 40.054397, -88.238404 40.054382, -88.238296 40.054382, -88.236122 40.054387, -88.234246 40.054402, -88.233003 40.0544, -88.230537 40.054407, -88.228299 40.054426, -88.225962 40.054446, -88.223732 40.054454, -88.220248 40.05448, -88.219323 40.054492, -88.215779 40.054511, -88.215214 40.054517, -88.215188 40.054518, -88.215158 40.054518, -88.215117 40.054518, -88.215083 40.054518, -88.215057 40.054519, -88.214899 40.05452, -88.214467 40.054525, -88.209862 40.054557, -88.209281 40.054564, -88.209213 40.054568, -88.20852 40.054583, -88.207855 40.054584, -88.20689 40.054594, -88.201735 40.054626, -88.199968 40.054627, -88.198022 40.054642, -88.196138 40.054642, -88.192874 40.054676, -88.190626 40.054685, -88.19025 40.054668, -88.190181 40.054662, -88.189954 40.054627, -88.189801 40.054616, -88.189647 40.054617, -88.189338 40.054627, -88.187564 40.054638, -88.186503 40.054635, -88.18412 40.054644, -88.181758 40.054644, -88.180892 40.054676, -88.180394 40.054714, -88.180153 40.054724, -88.178104 40.054727, -88.17383 40.054766, -88.171697 40.05478, -88.170279 40.054799, -88.167497 40.054812, -88.163576 40.054822, -88.16224 40.054831, -88.161748 40.05483, -88.161278 40.054828, -88.160973 40.054832, -88.160478 40.054838, -88.158773 40.05484, -88.156376 40.054858, -88.154908 40.054857, -88.148075 40.054886, -88.146427 40.054896, -88.14289 40.054906, -88.139276 40.054926, -88.136429 40.054936, -88.133095 40.054957, -88.131854 40.054954, -88.126676 40.054972, -88.123888 40.054988, -88.123871 40.053682, -88.123797 40.045432, -88.123796 40.044144, -88.123796 40.044094, -88.123773 40.041959, -88.123769 40.041203, -88.123783 40.040578, -88.123776 40.040454, -88.123761 40.040329, -88.12375 40.040162, -88.123757 40.039828, -88.123759 40.039327, -88.123722 40.035913, -88.123688 40.031429, -88.123688 40.03116, -88.123666 40.029784, -88.123663 40.02885, -88.123645 40.02777, -88.123643 40.025875, -88.123645 40.025618, -88.123632 40.024037, -88.123607 40.022998, -88.12358 40.021209, -88.123555 40.018702, -88.123537 40.017391, -88.123521 40.015686, -88.12351 40.014578, -88.123514 40.013112, -88.123505 40.012209, -88.123504 40.011506, -88.12352 40.011341, -88.123515 40.011311, -88.123501 40.011271, -88.123486 40.008756, -88.123484 40.007471, -88.12347 40.005372, -88.123425 40.002631, -88.123405 40.001048, -88.12341 39.998994, -88.123398 39.998453, -88.123407 39.996755, -88.123403 39.99615, -88.123423 39.992748, -88.123374 39.987924, -88.123364 39.986192, -88.123319 39.983263, -88.123311 39.982124, -88.123303 39.980907, -88.123298 39.978811, -88.123304 39.977512, -88.123296 39.976919, -88.123283 39.976662, -88.123272 39.976453, -88.123258 39.975899, -88.123266 39.975158, -88.123251 39.973467, -88.12325 39.97238, -88.12325 39.972167, -88.123238 39.971238, -88.123219 39.967573, -88.125171 39.967568, -88.12845 39.967549, -88.132169 39.967521, -88.139581 39.967499, -88.141694 39.967486, -88.142199 39.967491, -88.142458 39.967482, -88.145161 39.967457, -88.14534 39.967456, -88.148161 39.967435, -88.150592 39.96741, -88.157084 39.967357, -88.161199 39.967328, -88.161626 39.967316, -88.162716 39.967301, -88.168398 39.967261, -88.170613 39.967239, -88.172189 39.967234, -88.172468 39.967232, -88.175382 39.967206, -88.177433 39.967182, -88.180022 39.967168, -88.180208 39.967159, -88.181101 39.967157, -88.184158 39.967121, -88.186906 39.967097, -88.18802 39.96709, -88.19087 39.967058, -88.193414 39.967024, -88.195218 39.967008, -88.197098 39.966985, -88.199004 39.966968, -88.199158 39.966954, -88.19955 39.966959, -88.200045 39.96695, -88.204177 39.966912, -88.206429 39.966895, -88.20739 39.966883, -88.207881 39.966877, -88.210442 39.966861, -88.211171 39.966856, -88.215122 39.96682, -88.217937 39.966782, -88.218138 39.966776, -88.22201 39.966746, -88.223375 39.966721, -88.223931 39.966718, -88.229845 39.966657, -88.237406 39.966603, -88.237394 39.966058, -88.237395 39.965713, -88.237297 39.958569, -88.237288 39.957368, -88.237219 39.952082, -88.23721 39.951987, -88.237206 39.951064, -88.237129 39.945151, -88.237095 39.942021, -88.237058 39.937433, -88.237 39.93322, -88.23698 39.931408, -88.236846 39.922835, -88.23681 39.920083, -88.236765 39.915392, -88.236731 39.912701, -88.236682 39.908875, -88.236667 39.908356, -88.236673 39.908274, -88.236652 39.905931, -88.236619 39.903964, -88.236609 39.903049, -88.236593 39.901473, -88.236575 39.901116, -88.236539 39.900878, -88.236518 39.900602, -88.236495 39.899802, -88.236483 39.896954, -88.236461 39.895316, -88.236456 39.89448, -88.236469 39.893934, -88.236491 39.893689, -88.236501 39.893197, -88.236498 39.891834, -88.236477 39.89071, -88.23646 39.88926, -88.236449 39.886649, -88.236425 39.885044, -88.236419 39.884662, -88.236371 39.882255, -88.236353 39.879712, -88.236361 39.879115, -88.236583 39.879109, -88.240276 39.8791, -88.243371 39.879102, -88.245282 39.879112, -88.249689 39.879122, -88.249773 39.879122, -88.249795 39.879122, -88.249873 39.879122, -88.251505 39.879125, -88.254843 39.879123, -88.255052 39.879123, -88.255227 39.879123, -88.255249 39.879123, -88.255267 39.879123, -88.255839 39.879125, -88.259026 39.879138, -88.261057 39.879133, -88.261311 39.879132, -88.261497 39.879131, -88.261713 39.879134, -88.262654 39.879145, -88.264317 39.87915, -88.265179 39.879166, -88.265493 39.879165, -88.265659 39.879159, -88.265873 39.879154, -88.265877 39.879163, -88.266028 39.879163, -88.266563 39.879161, -88.267004 39.879158, -88.273051 39.87917, -88.273768 39.879162, -88.273923 39.87916, -88.274114 39.879157, -88.274375 39.879154, -88.274424 39.879153, -88.276033 39.879158, -88.277737 39.879173, -88.278719 39.879178, -88.278312 39.880753))"
17019010902,010902,109.02,Census Tract 109.02,Census Tract 109.02; Champaign County; Illinois,Champaign County,Illinois,2021,2023,3,0,39.96930619337803,-88.36360641758048,562.3058608115876,Sadorus,61872,Sadorus — Family-oriented residential area,Family-oriented residential area,More households with children; older age profile.,83448.0,5.1,10.4,9.2,18.1,23.87,73.87,27.92,5.8,44.7,31.7,17.7,6.3,"POLYGON ((-88.46302 40.05503, -88.462588 40.055038, -88.455552 40.055025, -88.45286 40.055033, -88.449718 40.055037, -88.44747 40.055031, -88.445284 40.055037, -88.444943 40.055033, -88.444546 40.055042, -88.426867 40.055101, -88.426087 40.055106, -88.425862 40.055102, -88.422947 40.055119, -88.420131 40.055116, -88.417903 40.05512, -88.408681 40.055134, -88.408128 40.055126, -88.407195 40.055129, -88.406981 40.055123, -88.406836 40.055126, -88.393399 40.055144, -88.389487 40.055165, -88.388575 40.055165, -88.388063 40.055172, -88.387826 40.05516, -88.387214 40.055165, -88.386861 40.055177, -88.386732 40.05518, -88.386676 40.05518, -88.386573 40.055181, -88.383825 40.055173, -88.379201 40.055178, -88.376249 40.055173, -88.371365 40.055177, -88.369016 40.055168, -88.366332 40.055175, -88.361632 40.055198, -88.360711 40.055216, -88.35971 40.055227, -88.353714 40.05526, -88.351581 40.055264, -88.350108 40.055273, -88.349729 40.05528, -88.346462 40.055239, -88.346013 40.055237, -88.343097 40.055221, -88.341446 40.055204, -88.340242 40.0552, -88.34017 40.055199, -88.332667 40.055124, -88.33031 40.055106, -88.327952 40.055089, -88.327663 40.055087, -88.326795 40.055085, -88.32442 40.055058, -88.321189 40.055023, -88.315327 40.054981, -88.31464 40.054966, -88.31416 40.054949, -88.313791 40.05496, -88.313301 40.054966, -88.308253 40.054921, -88.30706 40.054906, -88.305609 40.054887, -88.304373 40.054888, -88.303859 40.054889, -88.303549 40.054891, -88.301597 40.054889, -88.299627 40.054873, -88.297215 40.05486, -88.294939 40.054837, -88.291973 40.054816, -88.287473 40.054774, -88.286622 40.054759, -88.27605 40.054645, -88.272031 40.054625, -88.271956 40.054625, -88.269686 40.054615, -88.268921 40.054612, -88.268372 40.054608, -88.268109 40.054606, -88.267421 40.054602, -88.266713 40.054597, -88.266573 40.054596, -88.266526 40.054596, -88.266307 40.054595, -88.263914 40.05458, -88.262448 40.05458, -88.258423 40.054553, -88.258364 40.054553, -88.258342 40.054553, -88.257108 40.054543, -88.25651 40.054545, -88.254753 40.054533, -88.254279 40.054523, -88.253547 40.05452, -88.253056 40.054522, -88.252741 40.054521, -88.252329 40.054503, -88.251385 40.054488, -88.251019 40.054485, -88.251117 40.053851, -88.252885 40.042686, -88.253144 40.041052, -88.253402 40.039417, -88.254071 40.035139, -88.254441 40.032832, -88.254556 40.032111, -88.254643 40.03157, -88.255771 40.02443, -88.255801 40.024238, -88.256743 40.018271, -88.25708 40.016136, -88.256767 40.016121, -88.256761 40.015934, -88.25732 40.012409, -88.257666 40.010274, -88.257973 40.010275, -88.258734 40.00562, -88.259763 39.999121, -88.259831 39.998687, -88.259976 39.997748, -88.260067 39.997171, -88.260113 39.996884, -88.260241 39.996086, -88.261183 39.990088, -88.261735 39.986556, -88.26177 39.986335, -88.262158 39.983881, -88.262183 39.983722, -88.26219 39.98368, -88.262213 39.983536, -88.262265 39.983202, -88.262527 39.981533, -88.262555 39.981354, -88.262569 39.981264, -88.262687 39.980514, -88.262697 39.980436, -88.262742 39.980148, -88.262993 39.978551, -88.263482 39.975499, -88.264056 39.971821, -88.264849 39.966749, -88.265419 39.963162, -88.265781 39.960831, -88.266148 39.958519, -88.267179 39.951901, -88.267222 39.951626, -88.269502 39.937108, -88.270699 39.929453, -88.271142 39.926648, -88.271771 39.922615, -88.27284 39.915763, -88.273042 39.914469, -88.273068 39.914302, -88.273292 39.91283, -88.273778 39.909781, -88.274038 39.908099, -88.274235 39.90683, -88.274614 39.904394, -88.27489 39.902617, -88.274953 39.902209, -88.275 39.901913, -88.27502 39.90178, -88.275677 39.897577, -88.276282 39.893659, -88.27685 39.889984, -88.277424 39.886424, -88.277861 39.883709, -88.278312 39.880753, -88.278719 39.879178, -88.291717 39.879241, -88.2921 39.879243, -88.292716 39.87924, -88.29335 39.87925, -88.295297 39.879257, -88.29799 39.879255, -88.298014 39.879255, -88.298502 39.879247, -88.303455 39.879252, -88.303707 39.879254, -88.304004 39.879256, -88.305488 39.879268, -88.305504 39.879266, -88.306643 39.879277, -88.307882 39.879279, -88.309075 39.879287, -88.31011 39.879288, -88.310592 39.879289, -88.311883 39.879301, -88.316301 39.879312, -88.320986 39.879304, -88.321024 39.879304, -88.325947 39.879322, -88.327581 39.879337, -88.330742 39.879351, -88.332878 39.879356, -88.333736 39.879364, -88.33422 39.87937, -88.334422 39.87937, -88.335584 39.879374, -88.336037 39.879376, -88.344421 39.879432, -88.345678 39.879435, -88.345822 39.879436, -88.34638 39.879439, -88.34868 39.879452, -88.348971 39.879451, -88.349187 39.879451, -88.349292 39.879451, -88.349507 39.879451, -88.351929 39.879448, -88.353541 39.879435, -88.355496 39.879434, -88.356612 39.879422, -88.35787 39.879419, -88.358845 39.879419, -88.358872 39.87942, -88.360206 39.879411, -88.361717 39.879408, -88.3642 39.879389, -88.364232 39.879389, -88.364264 39.879388, -88.364369 39.879388, -88.364409 39.879387, -88.364514 39.879387, -88.364546 39.879386, -88.364658 39.879386, -88.368021 39.87937, -88.368176 39.879374, -88.368424 39.879368, -88.371529 39.879344, -88.373088 39.879333, -88.374887 39.87931, -88.376554 39.879304, -88.376643 39.879304, -88.376676 39.879304, -88.376731 39.879304, -88.379071 39.879296, -88.38258 39.879273, -88.383399 39.879266, -88.384539 39.879264, -88.387034 39.87924, -88.388994 39.879249, -88.390654 39.879252, -88.392271 39.879253, -88.393776 39.879252, -88.394928 39.879251, -88.396291 39.879243, -88.396526 39.879241, -88.396766 39.879242, -88.396785 39.879242, -88.403718 39.879257, -88.406105 39.879235, -88.406308 39.879233, -88.40632 39.879232, -88.407802 39.879213, -88.413807 39.879229, -88.41382 39.879229, -88.415374 39.879224, -88.41994 39.879216, -88.420336 39.879216, -88.424389 39.879214, -88.425094 39.87921, -88.430368 39.879192, -88.433042 39.879174, -88.434495 39.879167, -88.437505 39.879158, -88.43865 39.879146, -88.439698 39.879155, -88.442334 39.87915, -88.443179 39.879158, -88.44416 39.879159, -88.44509 39.87915, -88.445201 39.879149, -88.450529 39.879116, -88.451645 39.879119, -88.45481 39.879114, -88.457211 39.879103, -88.462207 39.879092, -88.462206 39.879425, -88.462204 39.880298, -88.462248 39.888596, -88.46225 39.889022, -88.46225 39.889401, -88.462251 39.889415, -88.462275 39.893765, -88.462272 39.894036, -88.462281 39.89504, -88.462294 39.898588, -88.462316 39.902706, -88.462334 39.907408, -88.462334 39.908336, -88.462348 39.909473, -88.462352 39.909817, -88.462414 39.922387, -88.462423 39.92304, -88.462435 39.926472, -88.462462 39.931506, -88.462467 39.933872, -88.462459 39.93408, -88.462479 39.937644, -88.462494 39.940724, -88.4625 39.941807, -88.462505 39.942894, -88.462513 39.943078, -88.462563 39.944217, -88.462567 39.944302, -88.462567 39.944376, -88.462564 39.948963, -88.462584 39.951209, -88.462526 39.952412, -88.46255 39.952623, -88.462562 39.954971, -88.462568 39.955087, -88.462597 39.958343, -88.462618 39.962273, -88.462618 39.963099, -88.462617 39.964091, -88.462624 39.965408, -88.462647 39.967088, -88.462641 39.968282, -88.462655 39.972571, -88.46269 39.974403, -88.462691 39.974454, -88.462694 39.974586, -88.462691 39.975176, -88.462701 39.978061, -88.462732 39.980664, -88.462729 39.981633, -88.462741 39.981704, -88.462741 39.981791, -88.462748 39.983889, -88.462762 39.986286, -88.462766 39.991416, -88.462766 39.991453, -88.462777 39.994447, -88.46279 39.996043, -88.462786 39.996236, -88.462786 39.996285, -88.462824 40.00009, -88.462861 40.00353, -88.462898 40.01093, -88.462951 40.018133, -88.462966 40.025533, -88.462972 40.025638, -88.46297 40.025662, -88.462962 40.025878, -88.462969 40.026685, -88.462971 40.029275, -88.462985 40.030697, -88.462986 40.030798, -88.462989 40.031571, -88.46298 40.034248, -88.46299 40.036959, -88.462991 40.039131, -88.462992 40.04008, -88.463001 40.040318, -88.463001 40.040549, -88.463003 40.047676, -88.463003 40.047732, -88.463011 40.051803, -88.463021 40.053298, -88.46302 40.05503))"
17019005602,005602,56.02,Census Tract 56.02,Census Tract 56.02; Champaign County; Illinois,Champaign County,Illinois,2021,2023,3,0,40.08621676735095,-88.14961203417526,32.48007389329266,Urbana,61802,Urbana — Senior-heavy residential area,Senior-heavy residential area,Renter-heavy housing profile; older age profile.,62768.0,14.4,3.7,13.7,23.7,65.08,40.06,12.43,24.0,30.0,59.6,44.7,20.3,"POLYGON ((-88.190737 40.098384, -88.190299 40.098354, -88.189971 40.098312, -88.189653 40.098283, -88.18961 40.09828, -88.189265 40.098269, -88.188844 40.098273, -88.185697 40.098273, -88.18549 40.098281, -88.185258 40.098309, -88.18511 40.098335, -88.184931 40.098386, -88.184787 40.098438, -88.184739 40.098462, -88.184508 40.098577, -88.184391 40.098635, -88.184214 40.0987, -88.184006 40.098751, -88.183762 40.098791, -88.183665 40.098799, -88.183497 40.098802, -88.183198 40.098807, -88.182918 40.098807, -88.18226 40.09882, -88.182196 40.09882, -88.18144 40.098826, -88.18132 40.09883, -88.180988 40.098838, -88.179444 40.098862, -88.179314 40.098868, -88.178827 40.09886, -88.178411 40.098828, -88.177689 40.098744, -88.177047 40.098666, -88.176424 40.098583, -88.176125 40.09855, -88.17619 40.098301, -88.171876 40.09834, -88.171879 40.098492, -88.167111 40.098536, -88.16711 40.098502, -88.166666 40.098507, -88.166311 40.098505, -88.164691 40.098522, -88.163555 40.09852, -88.162987 40.098523, -88.162441 40.098543, -88.162468 40.101042, -88.162481 40.101686, -88.162513 40.102219, -88.162662 40.103712, -88.162678 40.104069, -88.162697 40.105866, -88.162579 40.105866, -88.162444 40.105866, -88.161931 40.105864, -88.158197 40.105889, -88.15786 40.105894, -88.156906 40.105897, -88.151355 40.105941, -88.144186 40.105968, -88.143545 40.105977, -88.141957 40.105983, -88.13783 40.106013, -88.135274 40.106016, -88.133967 40.106024, -88.130076 40.106034, -88.127629 40.106035, -88.124528 40.106045, -88.12447 40.102338, -88.12447 40.101393, -88.124404 40.096602, -88.124377 40.094224, -88.124326 40.090595, -88.124302 40.087887, -88.1243 40.087821, -88.124283 40.087128, -88.124232 40.084098, -88.124227 40.083118, -88.1242 40.080451, -88.124183 40.079369, -88.124169 40.077749, -88.124134 40.075785, -88.124127 40.073806, -88.124074 40.070123, -88.124032 40.065487, -88.124028 40.065098, -88.123976 40.062268, -88.124337 40.062266, -88.12815 40.062277, -88.132738 40.062263, -88.132809 40.062262, -88.134251 40.062238, -88.138136 40.062232, -88.141549 40.062208, -88.142914 40.062204, -88.143979 40.062209, -88.151326 40.06217, -88.151911 40.062161, -88.152065 40.062168, -88.152135 40.062177, -88.152218 40.062201, -88.152277 40.062231, -88.152325 40.062272, -88.152342 40.062303, -88.152351 40.062338, -88.152376 40.062556, -88.152374 40.062701, -88.15236 40.062994, -88.15236 40.063431, -88.152378 40.064843, -88.152407 40.067965, -88.15239 40.069297, -88.152405 40.069346, -88.152433 40.069395, -88.152456 40.069417, -88.152516 40.069445, -88.152577 40.06946, -88.152853 40.069473, -88.153309 40.069461, -88.156373 40.069435, -88.161869 40.06941, -88.161964 40.074598, -88.161973 40.07503, -88.161998 40.076289, -88.162019 40.077307, -88.162026 40.077635, -88.162033 40.078004, -88.162055 40.078872, -88.162067 40.079724, -88.162088 40.080652, -88.162107 40.082272, -88.162122 40.082748, -88.162135 40.083183, -88.162146 40.083837, -88.162149 40.083997, -88.163573 40.083983, -88.163912 40.083977, -88.164408 40.083968, -88.164922 40.083968, -88.165711 40.083961, -88.165983 40.083958, -88.166206 40.083956, -88.167199 40.083954, -88.167291 40.083954, -88.167525 40.083954, -88.167943 40.083953, -88.168733 40.083945, -88.168961 40.083942, -88.169183 40.083942, -88.171106 40.083907, -88.171423 40.083903, -88.1721 40.083898, -88.172796 40.083889, -88.172897 40.083887, -88.173131 40.083887, -88.173517 40.083882, -88.174391 40.083874, -88.17444 40.083873, -88.174627 40.083872, -88.175143 40.083865, -88.175318 40.083865, -88.176758 40.083855, -88.179661 40.083842, -88.181093 40.083835, -88.181492 40.083833, -88.18531 40.083816, -88.188095 40.083807, -88.188263 40.083806, -88.189044 40.083803, -88.189407 40.083814, -88.189859 40.083817, -88.190227 40.083805, -88.190496 40.083807, -88.190494 40.083882, -88.190533 40.085166, -88.190546 40.086106, -88.190551 40.086422, -88.190567 40.087374, -88.190576 40.087844, -88.190578 40.088033, -88.190595 40.089248, -88.190588 40.089636, -88.190596 40.090697, -88.190593 40.090827, -88.190595 40.090947, -88.190607 40.091492, -88.190627 40.09246, -88.190658 40.092884, -88.190672 40.093845, -88.190698 40.09474, -88.190697 40.094766, -88.190695 40.094799, -88.190689 40.094934, -88.190725 40.097341, -88.190747 40.098169, -88.190737 40.098384))"
