year,cluster_id,avg_household_size_v2,median_household_income,pct_age_18_24,pct_age_65_plus,pct_bachelors_or_higher,pct_family_households,pct_hh_income_100k_plus,pct_hh_income_25k_50k,pct_hh_income_50k_100k,pct_hh_income_under_25k,pct_households_with_own_children_under_18,pct_less_than_high_school,pct_one_person_households,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_renter_occupied,pct_senior_living_alone_households,pct_some_college_or_associate,pct_vacant_housing_units,poverty_rate,unemployment_rate
2021,0,0.17435646755112424,0.3085641703936789,-0.45085314850512886,0.3041037891660308,-0.225757997896201,0.39172756736515885,0.29161263623831624,0.07418489328609026,0.3345328126309968,-0.4203864252056946,0.3325183502194684,-0.018605246697927954,-0.3240801490543514,-0.20295048412268224,-0.31349696595684984,-0.3683134752085075,0.3054425692611822,0.2548336695602884,-0.3864028393852088,-0.421614686340639,-0.04398575583361619
2021,1,-0.7555446927215396,-1.337111405039275,1.9536969768555588,-1.3177830863861324,0.9782846575502048,-1.6974861252490219,-1.2636547570327044,-0.32146787090639056,-1.4496421880676529,1.821674509224678,-1.440912850951029,0.08062273569102069,1.4043473125688541,0.8794520978649565,1.3584868524796825,1.5960250592368668,-1.3235844667984566,-1.104279234761249,1.6744123040025707,1.8269969741427685,0.19060494194566982
