year,cluster_id,avg_household_size_v2,median_household_income,pct_age_18_24,pct_age_65_plus,pct_bachelors_or_higher,pct_family_households,pct_hh_income_100k_plus,pct_hh_income_25k_50k,pct_hh_income_50k_100k,pct_hh_income_under_25k,pct_households_with_own_children_under_18,pct_less_than_high_school,pct_one_person_households,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_renter_occupied,pct_senior_living_alone_households,pct_some_college_or_associate,pct_vacant_housing_units,poverty_rate,unemployment_rate
2019,0,2.3934285714285712,63337.25714285714,12.071428571428573,15.385714285714286,43.19714285714286,57.89857142857143,28.017142857142858,22.274285714285714,28.965714285714284,20.759999999999998,25.156,5.297142857142857,33.9,43.7,20.09742857142857,39.62428571428572,10.411428571428571,28.48,10.035142857142857,14.331428571428575,4.7
2019,1,2.24625,12903.5,76.4125,0.9875000000000007,66.78750000000001,9.871250000000003,2.4624999999999986,15.5125,11.125,70.9,3.9025,3.2875,51.3875,53.7475,39.19125,96.47625,0.42499999999999893,17.849999999999998,19.009999999999998,68.35,6.6625
2021,0,2.3666666666666667,70417.97435897436,11.43846153846154,15.902564102564103,44.45128205128205,58.09487179487179,32.37692307692308,21.033333333333335,28.853846153846153,17.74871794871795,24.853589743589744,5.233333333333333,33.01794871794872,41.863076923076925,18.96666666666667,38.981794871794875,10.371794871794872,28.684615384615384,8.766666666666666,12.587179487179487,4.858974358974359
2021,1,2.0277777777777777,18736.111111111102,78.17777777777778,1.0555555555555554,70.72222222222223,9.850000000000009,3.4222222222222243,17.4,9.466666666666667,69.72222222222223,3.87777777777778,5.855555555555555,56.599999999999994,56.681111111111115,42.28777777777778,97.23555555555555,0.6555555555555559,14.122222222222224,25.433333333333337,66.76666666666667,5.688888888888888
2022,0,2.3635897435897437,76493.5641025641,12.24871794871795,16.692307692307693,44.43333333333334,57.69435897435898,35.42564102564103,19.74102564102564,28.707692307692305,16.146153846153847,23.92820512820513,5.464102564102564,33.03589743589744,40.93,19.371794871794872,38.68871794871795,11.294871794871796,27.817948717948717,8.26974358974359,13.012820512820515,4.687179487179487
2022,1,2.013333333333333,14531.222222222219,78.14444444444445,0.9777777777777761,74.03333333333333,10.562222222222218,2.5555555555555607,20.822222222222223,11.17777777777778,65.47777777777776,4.405555555555557,5.266666666666667,57.53333333333333,57.67666666666667,44.498888888888885,97.51777777777778,0.7777777777777768,11.555555555555557,27.65222222222222,65.72222222222221,4.8
2023,0,2.3446153846153845,78086.05128205128,11.946153846153848,16.735897435897435,45.646153846153844,57.40461538461538,36.88205128205128,18.06153846153846,29.464102564102564,15.625641025641029,24.063333333333333,5.1,32.83589743589744,40.90051282051282,19.910256410256412,38.58538461538461,11.094871794871795,26.7,7.876666666666667,12.515384615384617,4.294871794871795
2023,1,1.891111111111111,22921.111111111117,75.83333333333333,1.488888888888889,67.88888888888889,11.695555555555565,3.388888888888893,22.08888888888889,10.266666666666666,64.21111111111111,4.643333333333334,3.8777777777777778,59.01111111111111,58.12777777777778,43.912222222222226,97.49111111111111,1.155555555555555,15.944444444444445,25.703333333333326,64.53333333333333,4.833333333333333
