year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,Unnamed:_44
2023,B03002,Detailed Table,DT,1400000US17019000200,Census Tract 2; Champaign County; Illinois,17019000200,17,019,000200,1400000US17019000200,Census Tract 2; Champaign County; Illinois,2165,426,1925,369,209,118,1187,342,23,30,408,166,0,12,0,12,98,68,0,12,98,68,240,202,52,72,4,10,0,12,2,4,0,12,22,27,160,178,115,116,45,69,
2023,B03002,Detailed Table,DT,1400000US17019000301,Census Tract 3.01; Champaign County; Illinois,17019000301,17,019,000301,1400000US17019000301,Census Tract 3.01; Champaign County; Illinois,5326,1116,4856,1000,2474,847,203,212,0,17,2001,546,0,17,0,17,178,121,31,50,147,114,470,460,23,39,0,17,0,17,0,17,0,17,14,32,433,460,433,460,0,17,
2023,B03002,Detailed Table,DT,1400000US17019000302,Census Tract 3.02; Champaign County; Illinois,17019000302,17,019,000302,1400000US17019000302,Census Tract 3.02; Champaign County; Illinois,2553,461,2252,447,838,322,167,135,23,31,1179,331,0,12,0,12,45,45,0,12,45,45,301,160,69,57,0,12,0,12,17,27,0,12,26,45,189,152,189,152,0,12,
2023,B03002,Detailed Table,DT,1400000US17019000401,Census Tract 4.01; Champaign County; Illinois,17019000401,17,019,000401,1400000US17019000401,Census Tract 4.01; Champaign County; Illinois,4604,316,4339,324,3164,290,117,63,3,6,945,253,0,12,12,18,98,64,0,12,98,64,265,101,138,73,0,12,0,12,0,12,6,11,33,43,88,56,66,45,22,36,
2023,B03002,Detailed Table,DT,1400000US17019000402,Census Tract 4.02; Champaign County; Illinois,17019000402,17,019,000402,1400000US17019000402,Census Tract 4.02; Champaign County; Illinois,3941,566,3577,554,2437,519,165,111,23,33,893,310,0,12,0,12,59,45,0,12,59,45,364,155,73,56,0,12,0,12,0,12,0,12,61,58,230,149,219,149,11,18,
2023,B03002,Detailed Table,DT,1400000US17019000500,Census Tract 5; Champaign County; Illinois,17019000500,17,019,000500,1400000US17019000500,Census Tract 5; Champaign County; Illinois,3541,596,3372,615,2522,545,461,286,0,12,232,137,0,12,23,38,134,94,9,14,125,93,169,137,0,12,0,12,0,12,0,12,0,12,100,104,69,62,48,55,21,33,
2023,B03002,Detailed Table,DT,1400000US17019000700,Census Tract 7; Champaign County; Illinois,17019000700,17,019,000700,1400000US17019000700,Census Tract 7; Champaign County; Illinois,3651,557,2993,443,1296,301,1432,392,0,12,33,38,15,32,0,12,217,106,47,78,170,103,658,370,201,225,0,12,50,79,0,12,0,12,338,297,69,127,69,127,0,12,
2023,B03002,Detailed Table,DT,1400000US17019000800,Census Tract 8; Champaign County; Illinois,17019000800,17,019,000800,1400000US17019000800,Census Tract 8; Champaign County; Illinois,6549,773,6194,769,3023,686,1325,765,0,17,1649,322,0,17,19,30,178,133,42,66,136,106,355,226,225,197,0,17,0,17,0,17,0,17,52,62,78,96,78,96,0,17,
2023,B03002,Detailed Table,DT,1400000US17019000901,Census Tract 9.01; Champaign County; Illinois,17019000901,17,019,000901,1400000US17019000901,Census Tract 9.01; Champaign County; Illinois,4790,592,3925,834,1044,272,2675,820,0,12,139,116,0,12,0,12,67,66,0,12,67,66,865,769,147,162,220,341,0,12,9,15,0,12,477,684,12,20,12,20,0,12,
2023,B03002,Detailed Table,DT,1400000US17019000902,Census Tract 9.02; Champaign County; Illinois,17019000902,17,019,000902,1400000US17019000902,Census Tract 9.02; Champaign County; Illinois,7649,938,7601,944,4459,493,1865,814,0,17,956,611,0,17,23,39,298,254,90,113,208,222,48,46,28,32,0,17,0,17,0,17,0,17,0,17,20,31,20,31,0,17,
2023,B03002,Detailed Table,DT,1400000US17019001000,Census Tract 10; Champaign County; Illinois,17019001000,17,019,001000,1400000US17019001000,Census Tract 10; Champaign County; Illinois,4315,662,3944,631,3157,572,484,155,0,12,16,25,0,12,0,12,287,333,0,12,287,333,371,326,0,12,0,12,0,12,0,12,0,12,157,142,214,315,214,315,0,12,
