year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,B25003_001E,B25003_001M,B25003_002E,B25003_002M,B25003_003E,B25003_003M,Unnamed:_8
2023,B25003,Detailed Table,DT,1400000US17019000200,Census Tract 2; Champaign County; Illinois,17019000200,17,019,000200,1400000US17019000200,Census Tract 2; Champaign County; Illinois,894,148,337,84,557,142,
2023,B25003,Detailed Table,DT,1400000US17019000301,Census Tract 3.01; Champaign County; Illinois,17019000301,17,019,000301,1400000US17019000301,Census Tract 3.01; Champaign County; Illinois,2473,401,0,17,2473,401,
2023,B25003,Detailed Table,DT,1400000US17019000302,Census Tract 3.02; Champaign County; Illinois,17019000302,17,019,000302,1400000US17019000302,Census Tract 3.02; Champaign County; Illinois,1837,267,20,32,1817,271,
2023,B25003,Detailed Table,DT,1400000US17019000401,Census Tract 4.01; Champaign County; Illinois,17019000401,17,019,000401,1400000US17019000401,Census Tract 4.01; Champaign County; Illinois,660,145,0,12,660,145,
2023,B25003,Detailed Table,DT,1400000US17019000402,Census Tract 4.02; Champaign County; Illinois,17019000402,17,019,000402,1400000US17019000402,Census Tract 4.02; Champaign County; Illinois,1172,186,0,12,1172,186,
2023,B25003,Detailed Table,DT,1400000US17019000500,Census Tract 5; Champaign County; Illinois,17019000500,17,019,000500,1400000US17019000500,Census Tract 5; Champaign County; Illinois,1753,259,695,193,1058,199,
2023,B25003,Detailed Table,DT,1400000US17019000700,Census Tract 7; Champaign County; Illinois,17019000700,17,019,000700,1400000US17019000700,Census Tract 7; Champaign County; Illinois,1459,155,611,153,848,165,
2023,B25003,Detailed Table,DT,1400000US17019000800,Census Tract 8; Champaign County; Illinois,17019000800,17,019,000800,1400000US17019000800,Census Tract 8; Champaign County; Illinois,2978,244,750,126,2228,260,
2023,B25003,Detailed Table,DT,1400000US17019000901,Census Tract 9.01; Champaign County; Illinois,17019000901,17,019,000901,1400000US17019000901,Census Tract 9.01; Champaign County; Illinois,1932,209,816,199,1116,176,
2023,B25003,Detailed Table,DT,1400000US17019000902,Census Tract 9.02; Champaign County; Illinois,17019000902,17,019,000902,1400000US17019000902,Census Tract 9.02; Champaign County; Illinois,2998,292,2034,299,964,286,
2023,B25003,Detailed Table,DT,1400000US17019001000,Census Tract 10; Champaign County; Illinois,17019001000,17,019,001000,1400000US17019001000,Census Tract 10; Champaign County; Illinois,2022,338,1288,224,734,281,
