year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,Unnamed:_24
2023,B25070,Detailed Table,DT,1400000US17019000200,Census Tract 2; Champaign County; Illinois,17019000200,17,019,000200,1400000US17019000200,Census Tract 2; Champaign County; Illinois,557,142,39,38,0,12,49,40,59,74,9,11,3,6,39,53,41,26,172,76,146,66,
2023,B25070,Detailed Table,DT,1400000US17019000301,Census Tract 3.01; Champaign County; Illinois,17019000301,17,019,000301,1400000US17019000301,Census Tract 3.01; Champaign County; Illinois,2473,401,0,17,0,17,59,91,49,58,31,38,0,17,22,37,194,139,1269,365,849,342,
2023,B25070,Detailed Table,DT,1400000US17019000302,Census Tract 3.02; Champaign County; Illinois,17019000302,17,019,000302,1400000US17019000302,Census Tract 3.02; Champaign County; Illinois,1817,271,0,12,0,12,131,85,242,146,63,64,89,74,48,41,76,119,764,199,404,182,
2023,B25070,Detailed Table,DT,1400000US17019000401,Census Tract 4.01; Champaign County; Illinois,17019000401,17,019,000401,1400000US17019000401,Census Tract 4.01; Champaign County; Illinois,660,145,0,12,0,12,0,12,0,12,27,23,22,37,11,13,15,26,355,125,230,83,
2023,B25070,Detailed Table,DT,1400000US17019000402,Census Tract 4.02; Champaign County; Illinois,17019000402,17,019,000402,1400000US17019000402,Census Tract 4.02; Champaign County; Illinois,1172,186,0,12,31,31,45,43,26,28,31,32,0,12,60,78,57,52,594,168,328,189,
2023,B25070,Detailed Table,DT,1400000US17019000500,Census Tract 5; Champaign County; Illinois,17019000500,17,019,000500,1400000US17019000500,Census Tract 5; Champaign County; Illinois,1058,199,0,12,57,59,166,91,114,70,142,85,60,38,9,16,78,66,411,146,21,32,
2023,B25070,Detailed Table,DT,1400000US17019000700,Census Tract 7; Champaign County; Illinois,17019000700,17,019,000700,1400000US17019000700,Census Tract 7; Champaign County; Illinois,848,165,41,47,58,47,135,103,100,85,172,104,65,71,60,66,17,29,119,74,81,92,
2023,B25070,Detailed Table,DT,1400000US17019000800,Census Tract 8; Champaign County; Illinois,17019000800,17,019,000800,1400000US17019000800,Census Tract 8; Champaign County; Illinois,2228,260,33,32,408,188,377,185,475,219,185,119,174,134,124,141,32,35,314,154,106,155,
2023,B25070,Detailed Table,DT,1400000US17019000901,Census Tract 9.01; Champaign County; Illinois,17019000901,17,019,000901,1400000US17019000901,Census Tract 9.01; Champaign County; Illinois,1116,176,53,61,41,30,143,97,97,100,151,90,123,131,87,77,109,100,250,118,62,66,
2023,B25070,Detailed Table,DT,1400000US17019000902,Census Tract 9.02; Champaign County; Illinois,17019000902,17,019,000902,1400000US17019000902,Census Tract 9.02; Champaign County; Illinois,964,286,0,17,124,96,244,208,226,166,57,72,8,14,23,43,57,92,191,153,34,40,
2023,B25070,Detailed Table,DT,1400000US17019001000,Census Tract 10; Champaign County; Illinois,17019001000,17,019,001000,1400000US17019001000,Census Tract 10; Champaign County; Illinois,734,281,31,52,43,47,104,92,66,64,147,152,0,12,185,193,0,12,158,127,0,12,
2023,B25070,Detailed Table,DT,1400000US17019001100,Census Tract 11; Champaign County; Illinois,17019001100,17,019,001100,1400000US17019001100,Census Tract 11; Champaign County; Illinois,440,122,43,44,56,48,33,29,67,54,18,21,15,20,40,44,36,55,132,76,0,12,
2023,B25070,Detailed Table,DT,1400000US17019001201,Census Tract 12.01; Champaign County; Illinois,17019001201,17,019,001201,1400000US17019001201,Census Tract 12.01; Champaign County; Illinois,1633,299,17,33,43,66,116,76,206,149,95,71,83,61,284,183,95,90,481,209,213,146,
2023,B25070,Detailed Table,DT,1400000US17019001203,Census Tract 12.03; Champaign County; Illinois,17019001203,17,019,001203,1400000US17019001203,Census Tract 12.03; Champaign County; Illinois,333,161,24,38,67,53,117,115,7,12,25,28,14,21,18,21,36,54,13,19,12,19,
2023,B25070,Detailed Table,DT,1400000US17019001204,Census Tract 12.04; Champaign County; Illinois,17019001204,17,019,001204,1400000US17019001204,Census Tract 12.04; Champaign County; Illinois,325,111,8,12,14,20,70,71,46,40,6,11,26,27,0,12,12,18,86,89,57,60,
2023,B25070,Detailed Table,DT,1400000US17019001205,Census Tract 12.05; Champaign County; Illinois,17019001205,17,019,001205,1400000US17019001205,Census Tract 12.05; Champaign County; Illinois,1028,334,36,44,128,122,151,81,147,95,97,66,48,45,28,42,61,82,332,278,0,17,
2023,B25070,Detailed Table,DT,1400000US17019001206,Census Tract 12.06; Champaign County; Illinois,17019001206,17,019,001206,1400000US17019001206,Census Tract 12.06; Champaign County; Illinois,128,68,5,8,6,10,39,36,10,11,10,11,0,12,35,50,8,9,9,10,6,11,
2023,B25070,Detailed Table,DT,1400000US17019001301,Census Tract 13.01; Champaign County; Illinois,17019001301,17,019,001301,1400000US17019001301,Census Tract 13.01; Champaign County; Illinois,971,185,0,17,52,44,92,69,183,109,52,49,156,104,84,71,240,129,43,45,69,56,
2023,B25070,Detailed Table,DT,1400000US17019001302,Census Tract 13.02; Champaign County; Illinois,17019001302,17,019,001302,1400000US17019001302,Census Tract 13.02; Champaign County; Illinois,459,143,0,12,0,12,105,96,95,73,116,95,0,12,13,21,14,23,116,86,0,12,
2023,B25070,Detailed Table,DT,1400000US17019001400,Census Tract 14; Champaign County; Illinois,17019001400,17,019,001400,1400000US17019001400,Census Tract 14; Champaign County; Illinois,898,161,33,28,68,47,273,110,109,75,56,39,69,49,39,38,73,69,165,81,13,15,
2023,B25070,Detailed Table,DT,1400000US17019005300,Census Tract 53; Champaign County; Illinois,17019005300,17,019,005300,1400000US17019005300,Census Tract 53; Champaign County; Illinois,1853,304,14,23,71,80,118,120,45,48,323,185,107,80,41,45,129,111,579,220,426,198,
2023,B25070,Detailed Table,DT,1400000US17019005401,Census Tract 54.01; Champaign County; Illinois,17019005401,17,019,005401,1400000US17019005401,Census Tract 54.01; Champaign County; Illinois,1531,218,17,28,46,62,327,180,212,152,99,85,126,84,76,61,321,255,270,155,37,47,
2023,B25070,Detailed Table,DT,1400000US17019005402,Census Tract 54.02; Champaign County; Illinois,17019005402,17,019,005402,1400000US17019005402,Census Tract 54.02; Champaign County; Illinois,507,193,17,30,81,68,46,50,190,164,21,29,56,76,13,21,44,38,22,26,17,22,
2023,B25070,Detailed Table,DT,1400000US17019005500,Census Tract 55; Champaign County; Illinois,17019005500,17,019,005500,1400000US17019005500,Census Tract 55; Champaign County; Illinois,1052,288,21,36,337,176,28,36,102,75,80,79,87,74,23,36,99,77,243,143,32,44,
2023,B25070,Detailed Table,DT,1400000US17019005601,Census Tract 56.01; Champaign County; Illinois,17019005601,17,019,005601,1400000US17019005601,Census Tract 56.01; Champaign County; Illinois,1316,295,30,40,298,243,197,123,105,102,147,121,57,65,27,33,189,111,266,115,0,17,
2023,B25070,Detailed Table,DT,1400000US17019005602,Census Tract 56.02; Champaign County; Illinois,17019005602,17,019,005602,1400000US17019005602,Census Tract 56.02; Champaign County; Illinois,848,129,39,37,69,40,68,44,89,78,60,67,116,65,10,15,140,105,171,79,86,78,
2023,B25070,Detailed Table,DT,1400000US17019005701,Census Tract 57.01; Champaign County; Illinois,17019005701,17,019,005701,1400000US17019005701,Census Tract 57.01; Champaign County; Illinois,1057,253,84,91,94,72,113,114,142,123,24,37,46,48,45,48,117,74,353,184,39,37,
2023,B25070,Detailed Table,DT,1400000US17019005702,Census Tract 57.02; Champaign County; Illinois,17019005702,17,019,005702,1400000US17019005702,Census Tract 57.02; Champaign County; Illinois,129,64,8,12,0,12,7,11,21,20,41,54,0,12,6,9,0,12,27,34,19,20,
2023,B25070,Detailed Table,DT,1400000US17019005800,Census Tract 58; Champaign County; Illinois,17019005800,17,019,005800,1400000US17019005800,Census Tract 58; Champaign County; Illinois,736,136,23,24,51,48,51,29,57,42,23,26,29,25,58,47,9,13,349,114,86,73,
2023,B25070,Detailed Table,DT,1400000US17019005901,Census Tract 59.01; Champaign County; Illinois,17019005901,17,019,005901,1400000US17019005901,Census Tract 59.01; Champaign County; Illinois,363,88,0,12,0,12,13,4,24,29,13,16,0,12,8,12,0,12,222,90,83,59,
2023,B25070,Detailed Table,DT,1400000US17019005902,Census Tract 59.02; Champaign County; Illinois,17019005902,17,019,005902,1400000US17019005902,Census Tract 59.02; Champaign County; Illinois,756,139,0,12,19,23,32,27,14,14,50,51,43,45,38,31,93,61,319,110,148,119,
2023,B25070,Detailed Table,DT,1400000US17019006000,Census Tract 60; Champaign County; Illinois,17019006000,17,019,006000,1400000US17019006000,Census Tract 60; Champaign County; Illinois,574,106,27,23,20,18,79,37,62,32,25,32,12,11,46,42,81,53,153,68,69,45,
2023,B25070,Detailed Table,DT,1400000US17019010100,Census Tract 101; Champaign County; Illinois,17019010100,17,019,010100,1400000US17019010100,Census Tract 101; Champaign County; Illinois,1063,257,35,45,57,61,445,234,80,56,66,76,183,200,92,108,0,12,105,79,0,12,
2023,B25070,Detailed Table,DT,1400000US17019010204,Census Tract 102.04; Champaign County; Illinois,17019010204,17,019,010204,1400000US17019010204,Census Tract 102.04; Champaign County; Illinois,540,197,35,36,219,192,31,47,77,65,41,43,33,32,35,36,10,18,55,51,4,7,
2023,B25070,Detailed Table,DT,1400000US17019010300,Census Tract 103; Champaign County; Illinois,17019010300,17,019,010300,1400000US17019010300,Census Tract 103; Champaign County; Illinois,964,153,30,47,78,67,100,71,63,50,60,43,151,102,92,65,191,119,134,94,65,99,
2023,B25070,Detailed Table,DT,1400000US17019010400,Census Tract 104; Champaign County; Illinois,17019010400,17,019,010400,1400000US17019010400,Census Tract 104; Champaign County; Illinois,332,70,30,19,57,32,39,25,49,26,14,10,8,10,12,10,25,16,25,17,73,38,
2023,B25070,Detailed Table,DT,1400000US17019010500,Census Tract 105; Champaign County; Illinois,17019010500,17,019,010500,1400000US17019010500,Census Tract 105; Champaign County; Illinois,145,62,0,12,47,39,13,11,0,12,21,24,3,6,4,6,6,9,9,11,42,33,
2023,B25070,Detailed Table,DT,1400000US17019010601,Census Tract 106.01; Champaign County; Illinois,17019010601,17,019,010601,1400000US17019010601,Census Tract 106.01; Champaign County; Illinois,183,87,12,20,20,23,40,40,10,18,14,24,5,9,0,17,17,30,65,56,0,17,
2023,B25070,Detailed Table,DT,1400000US17019010603,Census Tract 106.03; Champaign County; Illinois,17019010603,17,019,010603,1400000US17019010603,Census Tract 106.03; Champaign County; Illinois,614,199,56,53,41,31,6,10,45,51,62,63,14,24,68,84,81,97,130,94,111,136,
2023,B25070,Detailed Table,DT,1400000US17019010604,Census Tract 106.04; Champaign County; Illinois,17019010604,17,019,010604,1400000US17019010604,Census Tract 106.04; Champaign County; Illinois,300,93,0,12,14,22,107,68,31,35,7,8,12,16,3,5,0,12,71,57,55,67,
2023,B25070,Detailed Table,DT,1400000US17019010701,Census Tract 107.01; Champaign County; Illinois,17019010701,17,019,010701,1400000US17019010701,Census Tract 107.01; Champaign County; Illinois,214,86,0,12,18,28,26,30,62,58,11,19,50,49,0,12,0,12,19,24,28,35,
