year,tract_geoid,source_table,metric_group,metric_name,metric_kind,metric_value,geo_id,name,statefp,countyfp,tractce,created_at,tract_number,tract_name_canonical,tract_name_latest,county_name,state_name,year_count,is_stable_all_4_years,year_label,acs_dataset,acs_period
2019,17019000200,B03002,race_ethnicity,b03002_009m,derived,10.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_010e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_010m,derived,11.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_011e,derived,6.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_011m,derived,10.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_012e,derived,59.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_012m,derived,49.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_013e,derived,59.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_013m,derived,49.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_014e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_014m,derived,11.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
