source_table,metric_group,metric_name,metric_kind
S2301,employment,s2301_c03_014e,derived
S2301,employment,s2301_c03_014m,derived
S2301,employment,s2301_c03_015e,derived
S2301,employment,s2301_c03_015m,derived
S2301,employment,s2301_c03_016e,derived
S2301,employment,s2301_c03_016m,derived
S2301,employment,s2301_c03_017e,derived
S2301,employment,s2301_c03_017m,derived
S2301,employment,s2301_c03_018e,derived
S2301,employment,s2301_c03_018m,derived
S2301,employment,s2301_c03_019e,derived
S2301,employment,s2301_c03_019m,derived
S2301,employment,s2301_c03_020e,derived
S2301,employment,s2301_c03_020m,derived
S2301,employment,s2301_c03_021e,derived
S2301,employment,s2301_c03_021m,derived
S2301,employment,s2301_c03_022e,derived
S2301,employment,s2301_c03_022m,derived
S2301,employment,s2301_c03_023e,derived
S2301,employment,s2301_c03_023m,derived
S2301,employment,s2301_c03_024e,derived
S2301,employment,s2301_c03_024m,derived
S2301,employment,s2301_c03_025e,derived
S2301,employment,s2301_c03_025m,derived
S2301,employment,s2301_c03_026e,derived
S2301,employment,s2301_c03_026m,derived
S2301,employment,s2301_c03_027e,derived
S2301,employment,s2301_c03_027m,derived
S2301,employment,s2301_c03_028e,derived
S2301,employment,s2301_c03_028m,derived
S2301,employment,s2301_c03_029e,derived
S2301,employment,s2301_c03_029m,derived
S2301,employment,s2301_c03_030e,derived
S2301,employment,s2301_c03_030m,derived
S2301,employment,s2301_c03_031e,derived
S2301,employment,s2301_c03_031m,derived
S2301,employment,s2301_c03_032e,derived
S2301,employment,s2301_c03_032m,derived
S2301,employment,s2301_c03_033e,derived
S2301,employment,s2301_c03_033m,derived
S2301,employment,s2301_c03_034e,derived
S2301,employment,s2301_c03_034m,derived
S2301,employment,s2301_c03_035e,derived
S2301,employment,s2301_c03_035m,derived
S2301,employment,s2301_c04_001e,derived
S2301,employment,s2301_c04_001m,derived
S2301,employment,s2301_c04_002e,derived
S2301,employment,s2301_c04_002m,derived
S2301,employment,s2301_c04_003e,derived
S2301,employment,s2301_c04_003m,derived
S2301,employment,s2301_c04_004e,derived
S2301,employment,s2301_c04_004m,derived
S2301,employment,s2301_c04_005e,derived
S2301,employment,s2301_c04_005m,derived
S2301,employment,s2301_c04_006e,derived
S2301,employment,s2301_c04_006m,derived
S2301,employment,s2301_c04_007e,derived
S2301,employment,s2301_c04_007m,derived
S2301,employment,s2301_c04_008e,derived
S2301,employment,s2301_c04_008m,derived
S2301,employment,s2301_c04_009e,derived
S2301,employment,s2301_c04_009m,derived
S2301,employment,s2301_c04_010e,derived
S2301,employment,s2301_c04_010m,derived
S2301,employment,s2301_c04_011e,derived
S2301,employment,s2301_c04_011m,derived
S2301,employment,s2301_c04_012e,derived
S2301,employment,s2301_c04_012m,derived
S2301,employment,s2301_c04_013e,derived
S2301,employment,s2301_c04_013m,derived
S2301,employment,s2301_c04_014e,derived
S2301,employment,s2301_c04_014m,derived
S2301,employment,s2301_c04_015e,derived
S2301,employment,s2301_c04_015m,derived
S2301,employment,s2301_c04_016e,derived
S2301,employment,s2301_c04_016m,derived
S2301,employment,s2301_c04_017e,derived
S2301,employment,s2301_c04_017m,derived
S2301,employment,s2301_c04_018e,derived
S2301,employment,s2301_c04_018m,derived
S2301,employment,s2301_c04_019e,derived
S2301,employment,s2301_c04_019m,derived
S2301,employment,s2301_c04_020e,derived
S2301,employment,s2301_c04_020m,derived
S2301,employment,s2301_c04_021e,derived
S2301,employment,s2301_c04_021m,derived
S2301,employment,s2301_c04_022e,derived
S2301,employment,s2301_c04_022m,derived
S2301,employment,s2301_c04_023e,derived
S2301,employment,s2301_c04_023m,derived
S2301,employment,s2301_c04_024e,derived
S2301,employment,s2301_c04_024m,derived
S2301,employment,s2301_c04_025e,derived
S2301,employment,s2301_c04_025m,derived
S2301,employment,s2301_c04_026e,derived
S2301,employment,s2301_c04_026m,derived
S2301,employment,s2301_c04_027e,derived
S2301,employment,s2301_c04_027m,derived
S2301,employment,s2301_c04_028e,derived
S2301,employment,s2301_c04_028m,derived
S2301,employment,s2301_c04_029e,derived
S2301,employment,s2301_c04_029m,derived
S2301,employment,s2301_c04_030e,derived
S2301,employment,s2301_c04_030m,derived
S2301,employment,s2301_c04_031e,derived
S2301,employment,s2301_c04_031m,derived
S2301,employment,s2301_c04_032e,derived
S2301,employment,s2301_c04_032m,derived
S2301,employment,s2301_c04_033e,derived
S2301,employment,s2301_c04_033m,derived
S2301,employment,s2301_c04_034e,derived
S2301,employment,s2301_c04_034m,derived
S2301,employment,s2301_c04_035e,derived
S2301,employment,s2301_c04_035m,derived
S2401,occupation,s2401_c01_001e,derived
S2401,occupation,s2401_c01_001m,derived
S2401,occupation,s2401_c01_002e,derived
S2401,occupation,s2401_c01_002m,derived
S2401,occupation,s2401_c01_003e,derived
S2401,occupation,s2401_c01_003m,derived
S2401,occupation,s2401_c01_004e,derived
S2401,occupation,s2401_c01_004m,derived
S2401,occupation,s2401_c01_005e,derived
S2401,occupation,s2401_c01_005m,derived
S2401,occupation,s2401_c01_006e,derived
S2401,occupation,s2401_c01_006m,derived
S2401,occupation,s2401_c01_007e,derived
S2401,occupation,s2401_c01_007m,derived
S2401,occupation,s2401_c01_008e,derived
S2401,occupation,s2401_c01_008m,derived
S2401,occupation,s2401_c01_009e,derived
S2401,occupation,s2401_c01_009m,derived
S2401,occupation,s2401_c01_010e,derived
S2401,occupation,s2401_c01_010m,derived
S2401,occupation,s2401_c01_011e,derived
S2401,occupation,s2401_c01_011m,derived
S2401,occupation,s2401_c01_012e,derived
S2401,occupation,s2401_c01_012m,derived
S2401,occupation,s2401_c01_013e,derived
S2401,occupation,s2401_c01_013m,derived
S2401,occupation,s2401_c01_014e,derived
S2401,occupation,s2401_c01_014m,derived
S2401,occupation,s2401_c01_015e,derived
S2401,occupation,s2401_c01_015m,derived
S2401,occupation,s2401_c01_016e,derived
S2401,occupation,s2401_c01_016m,derived
S2401,occupation,s2401_c01_017e,derived
S2401,occupation,s2401_c01_017m,derived
S2401,occupation,s2401_c01_018e,derived
S2401,occupation,s2401_c01_018m,derived
S2401,occupation,s2401_c01_019e,derived
S2401,occupation,s2401_c01_019m,derived
S2401,occupation,s2401_c01_020e,derived
S2401,occupation,s2401_c01_020m,derived
S2401,occupation,s2401_c01_021e,derived
S2401,occupation,s2401_c01_021m,derived
S2401,occupation,s2401_c01_022e,derived
S2401,occupation,s2401_c01_022m,derived
S2401,occupation,s2401_c01_023e,derived
S2401,occupation,s2401_c01_023m,derived
S2401,occupation,s2401_c01_024e,derived
S2401,occupation,s2401_c01_024m,derived
S2401,occupation,s2401_c01_025e,derived
S2401,occupation,s2401_c01_025m,derived
S2401,occupation,s2401_c01_026e,derived
S2401,occupation,s2401_c01_026m,derived
S2401,occupation,s2401_c01_027e,derived
S2401,occupation,s2401_c01_027m,derived
S2401,occupation,s2401_c01_028e,derived
S2401,occupation,s2401_c01_028m,derived
S2401,occupation,s2401_c01_029e,derived
S2401,occupation,s2401_c01_029m,derived
S2401,occupation,s2401_c01_030e,derived
S2401,occupation,s2401_c01_030m,derived
S2401,occupation,s2401_c01_031e,derived
S2401,occupation,s2401_c01_031m,derived
S2401,occupation,s2401_c01_032e,derived
S2401,occupation,s2401_c01_032m,derived
S2401,occupation,s2401_c01_033e,derived
S2401,occupation,s2401_c01_033m,derived
S2401,occupation,s2401_c01_034e,derived
S2401,occupation,s2401_c01_034m,derived
S2401,occupation,s2401_c01_035e,derived
S2401,occupation,s2401_c01_035m,derived
S2401,occupation,s2401_c01_036e,derived
S2401,occupation,s2401_c01_036m,derived
S2401,occupation,s2401_c02_001e,derived
S2401,occupation,s2401_c02_001m,derived
S2401,occupation,s2401_c02_002e,derived
S2401,occupation,s2401_c02_002m,derived
S2401,occupation,s2401_c02_003e,derived
S2401,occupation,s2401_c02_003m,derived
S2401,occupation,s2401_c02_004e,derived
S2401,occupation,s2401_c02_004m,derived
S2401,occupation,s2401_c02_005e,derived
S2401,occupation,s2401_c02_005m,derived
S2401,occupation,s2401_c02_006e,derived
S2401,occupation,s2401_c02_006m,derived
S2401,occupation,s2401_c02_007e,derived
S2401,occupation,s2401_c02_007m,derived
S2401,occupation,s2401_c02_008e,derived
S2401,occupation,s2401_c02_008m,derived
S2401,occupation,s2401_c02_009e,derived
S2401,occupation,s2401_c02_009m,derived
S2401,occupation,s2401_c02_010e,derived
S2401,occupation,s2401_c02_010m,derived
S2401,occupation,s2401_c02_011e,derived
S2401,occupation,s2401_c02_011m,derived
S2401,occupation,s2401_c02_012e,derived
S2401,occupation,s2401_c02_012m,derived
S2401,occupation,s2401_c02_013e,derived
S2401,occupation,s2401_c02_013m,derived
S2401,occupation,s2401_c02_014e,derived
S2401,occupation,s2401_c02_014m,derived
S2401,occupation,s2401_c02_015e,derived
S2401,occupation,s2401_c02_015m,derived
S2401,occupation,s2401_c02_016e,derived
S2401,occupation,s2401_c02_016m,derived
S2401,occupation,s2401_c02_017e,derived
S2401,occupation,s2401_c02_017m,derived
S2401,occupation,s2401_c02_018e,derived
S2401,occupation,s2401_c02_018m,derived
S2401,occupation,s2401_c02_019e,derived
S2401,occupation,s2401_c02_019m,derived
S2401,occupation,s2401_c02_020e,derived
S2401,occupation,s2401_c02_020m,derived
S2401,occupation,s2401_c02_021e,derived
S2401,occupation,s2401_c02_021m,derived
S2401,occupation,s2401_c02_022e,derived
S2401,occupation,s2401_c02_022m,derived
S2401,occupation,s2401_c02_023e,derived
S2401,occupation,s2401_c02_023m,derived
S2401,occupation,s2401_c02_024e,derived
S2401,occupation,s2401_c02_024m,derived
S2401,occupation,s2401_c02_025e,derived
S2401,occupation,s2401_c02_025m,derived
S2401,occupation,s2401_c02_026e,derived
S2401,occupation,s2401_c02_026m,derived
S2401,occupation,s2401_c02_027e,derived
S2401,occupation,s2401_c02_027m,derived
S2401,occupation,s2401_c02_028e,derived
S2401,occupation,s2401_c02_028m,derived
S2401,occupation,s2401_c02_029e,derived
S2401,occupation,s2401_c02_029m,derived
S2401,occupation,s2401_c02_030e,derived
S2401,occupation,s2401_c02_030m,derived
S2401,occupation,s2401_c02_031e,derived
S2401,occupation,s2401_c02_031m,derived
S2401,occupation,s2401_c02_032e,derived
S2401,occupation,s2401_c02_032m,derived
S2401,occupation,s2401_c02_033e,derived
S2401,occupation,s2401_c02_033m,derived
S2401,occupation,s2401_c02_034e,derived
S2401,occupation,s2401_c02_034m,derived
S2401,occupation,s2401_c02_035e,derived
S2401,occupation,s2401_c02_035m,derived
S2401,occupation,s2401_c02_036e,derived
S2401,occupation,s2401_c02_036m,derived
S2401,occupation,s2401_c03_001e,derived
S2401,occupation,s2401_c03_001m,derived
S2401,occupation,s2401_c03_002e,derived
S2401,occupation,s2401_c03_002m,derived
S2401,occupation,s2401_c03_003e,derived
S2401,occupation,s2401_c03_003m,derived
S2401,occupation,s2401_c03_004e,derived
S2401,occupation,s2401_c03_004m,derived
S2401,occupation,s2401_c03_005e,derived
S2401,occupation,s2401_c03_005m,derived
S2401,occupation,s2401_c03_006e,derived
S2401,occupation,s2401_c03_006m,derived
S2401,occupation,s2401_c03_007e,derived
S2401,occupation,s2401_c03_007m,derived
S2401,occupation,s2401_c03_008e,derived
S2401,occupation,s2401_c03_008m,derived
S2401,occupation,s2401_c03_009e,derived
S2401,occupation,s2401_c03_009m,derived
S2401,occupation,s2401_c03_010e,derived
S2401,occupation,s2401_c03_010m,derived
S2401,occupation,s2401_c03_011e,derived
S2401,occupation,s2401_c03_011m,derived
S2401,occupation,s2401_c03_012e,derived
S2401,occupation,s2401_c03_012m,derived
S2401,occupation,s2401_c03_013e,derived
S2401,occupation,s2401_c03_013m,derived
S2401,occupation,s2401_c03_014e,derived
S2401,occupation,s2401_c03_014m,derived
S2401,occupation,s2401_c03_015e,derived
S2401,occupation,s2401_c03_015m,derived
S2401,occupation,s2401_c03_016e,derived
S2401,occupation,s2401_c03_016m,derived
S2401,occupation,s2401_c03_017e,derived
S2401,occupation,s2401_c03_017m,derived
S2401,occupation,s2401_c03_018e,derived
S2401,occupation,s2401_c03_018m,derived
S2401,occupation,s2401_c03_019e,derived
S2401,occupation,s2401_c03_019m,derived
S2401,occupation,s2401_c03_020e,derived
S2401,occupation,s2401_c03_020m,derived
S2401,occupation,s2401_c03_021e,derived
S2401,occupation,s2401_c03_021m,derived
S2401,occupation,s2401_c03_022e,derived
S2401,occupation,s2401_c03_022m,derived
S2401,occupation,s2401_c03_023e,derived
S2401,occupation,s2401_c03_023m,derived
S2401,occupation,s2401_c03_024e,derived
S2401,occupation,s2401_c03_024m,derived
S2401,occupation,s2401_c03_025e,derived
S2401,occupation,s2401_c03_025m,derived
S2401,occupation,s2401_c03_026e,derived
S2401,occupation,s2401_c03_026m,derived
S2401,occupation,s2401_c03_027e,derived
S2401,occupation,s2401_c03_027m,derived
S2401,occupation,s2401_c03_028e,derived
S2401,occupation,s2401_c03_028m,derived
S2401,occupation,s2401_c03_029e,derived
S2401,occupation,s2401_c03_029m,derived
S2401,occupation,s2401_c03_030e,derived
S2401,occupation,s2401_c03_030m,derived
S2401,occupation,s2401_c03_031e,derived
S2401,occupation,s2401_c03_031m,derived
S2401,occupation,s2401_c03_032e,derived
S2401,occupation,s2401_c03_032m,derived
S2401,occupation,s2401_c03_033e,derived
S2401,occupation,s2401_c03_033m,derived
S2401,occupation,s2401_c03_034e,derived
S2401,occupation,s2401_c03_034m,derived
S2401,occupation,s2401_c03_035e,derived
S2401,occupation,s2401_c03_035m,derived
S2401,occupation,s2401_c03_036e,derived
S2401,occupation,s2401_c03_036m,derived
S2401,occupation,s2401_c04_001e,derived
S2401,occupation,s2401_c04_001m,derived
S2401,occupation,s2401_c04_002e,derived
S2401,occupation,s2401_c04_002m,derived
S2401,occupation,s2401_c04_003e,derived
S2401,occupation,s2401_c04_003m,derived
S2401,occupation,s2401_c04_004e,derived
S2401,occupation,s2401_c04_004m,derived
S2401,occupation,s2401_c04_005e,derived
S2401,occupation,s2401_c04_005m,derived
S2401,occupation,s2401_c04_006e,derived
S2401,occupation,s2401_c04_006m,derived
S2401,occupation,s2401_c04_007e,derived
S2401,occupation,s2401_c04_007m,derived
S2401,occupation,s2401_c04_008e,derived
S2401,occupation,s2401_c04_008m,derived
S2401,occupation,s2401_c04_009e,derived
S2401,occupation,s2401_c04_009m,derived
S2401,occupation,s2401_c04_010e,derived
S2401,occupation,s2401_c04_010m,derived
S2401,occupation,s2401_c04_011e,derived
S2401,occupation,s2401_c04_011m,derived
S2401,occupation,s2401_c04_012e,derived
S2401,occupation,s2401_c04_012m,derived
S2401,occupation,s2401_c04_013e,derived
S2401,occupation,s2401_c04_013m,derived
S2401,occupation,s2401_c04_014e,derived
S2401,occupation,s2401_c04_014m,derived
S2401,occupation,s2401_c04_015e,derived
S2401,occupation,s2401_c04_015m,derived
S2401,occupation,s2401_c04_016e,derived
S2401,occupation,s2401_c04_016m,derived
S2401,occupation,s2401_c04_017e,derived
S2401,occupation,s2401_c04_017m,derived
S2401,occupation,s2401_c04_018e,derived
S2401,occupation,s2401_c04_018m,derived
S2401,occupation,s2401_c04_019e,derived
S2401,occupation,s2401_c04_019m,derived
S2401,occupation,s2401_c04_020e,derived
S2401,occupation,s2401_c04_020m,derived
S2401,occupation,s2401_c04_021e,derived
S2401,occupation,s2401_c04_021m,derived
S2401,occupation,s2401_c04_022e,derived
S2401,occupation,s2401_c04_022m,derived
S2401,occupation,s2401_c04_023e,derived
S2401,occupation,s2401_c04_023m,derived
S2401,occupation,s2401_c04_024e,derived
S2401,occupation,s2401_c04_024m,derived
S2401,occupation,s2401_c04_025e,derived
S2401,occupation,s2401_c04_025m,derived
S2401,occupation,s2401_c04_026e,derived
S2401,occupation,s2401_c04_026m,derived
S2401,occupation,s2401_c04_027e,derived
S2401,occupation,s2401_c04_027m,derived
S2401,occupation,s2401_c04_028e,derived
S2401,occupation,s2401_c04_028m,derived
S2401,occupation,s2401_c04_029e,derived
S2401,occupation,s2401_c04_029m,derived
S2401,occupation,s2401_c04_030e,derived
S2401,occupation,s2401_c04_030m,derived
S2401,occupation,s2401_c04_031e,derived
S2401,occupation,s2401_c04_031m,derived
S2401,occupation,s2401_c04_032e,derived
S2401,occupation,s2401_c04_032m,derived
S2401,occupation,s2401_c04_033e,derived
S2401,occupation,s2401_c04_033m,derived
S2401,occupation,s2401_c04_034e,derived
S2401,occupation,s2401_c04_034m,derived
S2401,occupation,s2401_c04_035e,derived
S2401,occupation,s2401_c04_035m,derived
S2401,occupation,s2401_c04_036e,derived
S2401,occupation,s2401_c04_036m,derived
S2401,occupation,s2401_c05_001e,derived
S2401,occupation,s2401_c05_001m,derived
S2401,occupation,s2401_c05_002e,derived
S2401,occupation,s2401_c05_002m,derived
S2401,occupation,s2401_c05_003e,derived
S2401,occupation,s2401_c05_003m,derived
S2401,occupation,s2401_c05_004e,derived
S2401,occupation,s2401_c05_004m,derived
S2401,occupation,s2401_c05_005e,derived
S2401,occupation,s2401_c05_005m,derived
S2401,occupation,s2401_c05_006e,derived
S2401,occupation,s2401_c05_006m,derived
S2401,occupation,s2401_c05_007e,derived
S2401,occupation,s2401_c05_007m,derived
S2401,occupation,s2401_c05_008e,derived
S2401,occupation,s2401_c05_008m,derived
S2401,occupation,s2401_c05_009e,derived
S2401,occupation,s2401_c05_009m,derived
S2401,occupation,s2401_c05_010e,derived
S2401,occupation,s2401_c05_010m,derived
S2401,occupation,s2401_c05_011e,derived
S2401,occupation,s2401_c05_011m,derived
S2401,occupation,s2401_c05_012e,derived
S2401,occupation,s2401_c05_012m,derived
S2401,occupation,s2401_c05_013e,derived
S2401,occupation,s2401_c05_013m,derived
S2401,occupation,s2401_c05_014e,derived
S2401,occupation,s2401_c05_014m,derived
S2401,occupation,s2401_c05_015e,derived
S2401,occupation,s2401_c05_015m,derived
S2401,occupation,s2401_c05_016e,derived
S2401,occupation,s2401_c05_016m,derived
S2401,occupation,s2401_c05_017e,derived
S2401,occupation,s2401_c05_017m,derived
S2401,occupation,s2401_c05_018e,derived
S2401,occupation,s2401_c05_018m,derived
S2401,occupation,s2401_c05_019e,derived
S2401,occupation,s2401_c05_019m,derived
S2401,occupation,s2401_c05_020e,derived
S2401,occupation,s2401_c05_020m,derived
S2401,occupation,s2401_c05_021e,derived
S2401,occupation,s2401_c05_021m,derived
S2401,occupation,s2401_c05_022e,derived
S2401,occupation,s2401_c05_022m,derived
S2401,occupation,s2401_c05_023e,derived
S2401,occupation,s2401_c05_023m,derived
S2401,occupation,s2401_c05_024e,derived
S2401,occupation,s2401_c05_024m,derived
S2401,occupation,s2401_c05_025e,derived
S2401,occupation,s2401_c05_025m,derived
S2401,occupation,s2401_c05_026e,derived
S2401,occupation,s2401_c05_026m,derived
S2401,occupation,s2401_c05_027e,derived
S2401,occupation,s2401_c05_027m,derived
S2401,occupation,s2401_c05_028e,derived
S2401,occupation,s2401_c05_028m,derived
S2401,occupation,s2401_c05_029e,derived
S2401,occupation,s2401_c05_029m,derived
S2401,occupation,s2401_c05_030e,derived
S2401,occupation,s2401_c05_030m,derived
S2401,occupation,s2401_c05_031e,derived
S2401,occupation,s2401_c05_031m,derived
S2401,occupation,s2401_c05_032e,derived
S2401,occupation,s2401_c05_032m,derived
S2401,occupation,s2401_c05_033e,derived
S2401,occupation,s2401_c05_033m,derived
S2401,occupation,s2401_c05_034e,derived
S2401,occupation,s2401_c05_034m,derived
S2401,occupation,s2401_c05_035e,derived
S2401,occupation,s2401_c05_035m,derived
S2401,occupation,s2401_c05_036e,derived
S2401,occupation,s2401_c05_036m,derived
