year,tract_geoid,display_area_label,primary_place,primary_zip,landmark_context_note,tract_number,tract_name_canonical,is_stable_all_4_years,cluster_id,cluster_label,avg_household_size_v2,median_household_income,pct_age_18_24,pct_age_65_plus,pct_bachelors_or_higher,pct_family_households,pct_hh_income_100k_plus,pct_hh_income_25k_50k,pct_hh_income_50k_100k,pct_hh_income_under_25k,pct_households_with_own_children_under_18,pct_less_than_high_school,pct_one_person_households,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_renter_occupied,pct_senior_living_alone_households,pct_some_college_or_associate,pct_vacant_housing_units,poverty_rate,unemployment_rate
2022,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,1,0,cluster_0,0.41704536503403544,-0.9545009523235344,0.057776280409534975,-0.483842052035552,-1.3670123910155967,0.018095183174560027,-1.2983826453447351,2.1675428055640134,-0.8940266047138667,0.6789824153009597,0.11431595611723043,1.3109332783453604,-0.09090433432230142,0.6654063256868625,0.3964923220149148,0.3355309433841947,0.26462933214301054,0.5209453584930798,0.895817663296548,0.7293675133874208,1.4258793063269428
2022,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,1,1,cluster_1,1.1025993897475173,-1.7292602724623538,2.3241753322968832,-1.3125723767602469,0.9335147492501262,-1.9960027834113427,-1.398018723644571,-0.6009490799583368,-1.9568941471600736,2.445647833540588,-1.6281551626723016,0.22573949057475634,0.6856343859902411,1.1602703948449995,1.9791086094655683,1.7126241883911812,-1.3143354731853187,-2.1632476750983822,1.9292806542674072,2.5691128140936375,1.7115312541720735
2022,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,1,1,cluster_1,-2.188059928877196,-1.5399690140717688,1.7231813345120595,-1.3025876740527205,1.1218620004999516,-2.0687487064864647,-1.3780915079846037,0.06987779999515586,-1.1787232678691009,1.7713480555865313,-1.7260946439336877,-0.4812807044879099,2.697239451942732,1.2032703655082246,1.6981624531741502,1.7126241883911812,-1.1592585726620008,-0.599822960795987,2.1721281221140893,1.6890524196783632,-0.8879014712186138
2022,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,1,1,cluster_1,-0.2685086596794464,-1.788150239929082,2.6174314396497196,-1.362495890297879,1.4537119193686916,-2.053410710657373,-1.4578003706244722,-0.3028037999790067,-2.184651477684261,2.4771151565117773,-1.7260946439336877,-0.8923389574313205,1.0997883701569304,1.461270189487578,2.260054765756987,1.7126241883911812,-1.3143354731853187,-0.8917878170813739,1.9869977654596673,2.8498939875499394,-0.05951082246773543
2022,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,1,1,cluster_1,0.03313511119448527,-1.6443423934486023,2.3422775611458237,-1.342526484882826,1.6824192958863364,-1.9723384469893153,-1.343218880579661,-0.7393736742344544,-2.051793034878485,2.4995918157769124,-1.7260946439336877,-0.8923389574313205,1.0036454809753779,1.1128975458092427,1.9720496608150304,1.7126241883911812,-1.173356472709575,-1.447462866140659,3.1456959976967527,2.6990264913644637,-0.373727965097379
2022,17019000500,Champaign — Mixed residential area,Champaign,61820.0,More households with children.,5,Census Tract 5,1,0,cluster_0,-0.8169518794502324,-0.11869963627722716,-0.4382247900514343,-0.0445151329043885,0.7272296645479369,-0.25755051329683554,0.03175899995807262,-0.5477088513905993,0.1308813826449756,0.1395425929377145,0.48818928023678304,-0.5799346851943284,0.5007442144872547,0.16106768672157393,0.5454361385412698,0.42919917053653733,-0.3133845698075386,-0.7316780571829359,-0.8400516808631452,-0.1590744085937132,-0.40229315988189207
2022,17019000700,Champaign — Mixed residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,7,Census Tract 7,1,0,cluster_0,0.9380664238162816,-0.5435507645347255,-0.36943632042546043,-0.36402561954523477,-1.7078312266105187,0.16621640003836208,-1.1987465670448993,1.667084657027281,1.013441038426201,-0.09421466341969169,-0.15906294375150853,4.089687068242816,0.09398583718068487,-1.4692871331705508,-0.9080013886045355,-0.03982318869537485,0.20823773195271328,-0.1571665657826579,-0.34673373048401024,0.24323891456755503,2.082878786370743
2022,17019000800,Champaign — Mixed residential area,Champaign,61822.0,Renter-heavy housing profile.,8,Census Tract 8,1,0,cluster_0,-0.2136643377023678,-0.003362544438686648,-0.17031180308711513,-0.5137961601581313,0.22945478624482718,-0.15062277094545148,-0.24224021536647578,-0.2708596628383645,1.9908995819258375,-0.6111778265178016,0.13220055704322276,0.20929716045702,-0.002157052000867788,-0.9773383162607681,-0.5614070098631123,0.7708327408412632,-0.5671467706638772,-0.3549492103630815,-0.9914229724805841,-0.4650001647475943,-0.030945627683222485
2022,17019000901,Champaign — Family-oriented residential area,Champaign,61821.0,More very-low-income households; more households with children.,9.01,Census Tract 9.01,1,0,cluster_0,0.5267340089881927,-0.6542057404413434,-0.23910027271308892,-0.5637196736957636,-1.5732974757177864,0.3634192035552586,-1.0841650770000881,1.1240343256363583,1.1178298149164536,-0.026784685624286046,0.5989034764453066,1.902857162583872,0.20491994008247666,0.5888809541675626,-0.22398926436738864,0.2459500570530451,0.20823773195271328,1.038947522870379,0.19885632059754957,-0.16326517237664312,1.0830969689127865
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,,61822.0,More households with children.,9.02,Census Tract 9.02,1,0,cluster_0,0.6638448139308886,0.1354432899902982,-0.4961519223680438,-0.12439275456460011,-0.582232177474658,0.3883982253340655,0.18619492132281815,-0.7606697656615493,1.8960006942074261,-0.7460377821086129,0.6951396623804078,0.42304745198759347,-0.48287149790863215,-1.6092192410915558,-0.9122367577948585,-0.6294221021524843,0.43380413271390317,1.076620407552365,-0.8128266284139656,-0.5739600231037711,0.11188034623934276
2022,17019001000,Champaign — Mixed residential area,Champaign,61821.0,General tract context note not flagged by the current rule set.,10,Census Tract 10,1,0,cluster_0,-0.5427302695648394,-0.07472846056873668,-0.3513340915765199,-0.19428567351728512,-0.15172417461791446,-0.02835703276497569,0.19615852915280188,0.9856097313602408,-0.2676939457723519,-0.4673272072209363,-0.29617821751744916,-0.5963770153120649,-0.3349593607062431,0.4125081931421293,-0.6912916650330143,-0.16482769547686466,-0.35567826995026164,0.13479829050272898,0.619211130412883,-0.133929825896134,-0.2023367963903007
2022,17019001100,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,11,Census Tract 11,1,0,cluster_0,0.06055727218302396,0.8311591871293311,-0.46718835620973903,0.8341387053579385,0.7765587065419385,0.707866767031438,0.7690659793768576,-0.7819658570886445,0.6528252650962375,-0.6741124724601802,0.5341782540464773,-0.7279156562539563,-0.593805600810424,0.023322017986834687,0.044250784353061165,-0.7683916900730507,0.06725873147696958,-0.2796034409991106,-0.9304388549944217,-0.7583536295526858,-0.973597055572153
2022,17019001201,Champaign — Mixed residential area,Champaign,61821.0,General tract context note not flagged by the current rule set.,12.01,Census Tract 12.01,1,0,cluster_0,0.3622010430569569,-0.3507988117596759,-0.44908612736079856,-0.1144080518570737,-0.6539835112841154,0.6395031284789138,-0.6258391168208435,0.24024653141191565,1.098850037372771,-0.05375667674244837,0.7658264184212346,0.42304745198759347,-0.5050583184889905,0.2747625244073906,0.14307606546059518,0.06508522571524909,-0.0878181690463487,0.530363579663576,-0.3107966612510931,-0.17164669994250284,0.6546190471450908
2022,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,1,0,cluster_0,-0.15882001572528923,0.6249134344014114,-0.6952764397063891,0.554567029547198,-0.039612715540637514,0.6241651326498218,0.4253215092424239,-0.40928425711448174,1.7916119177171734,-1.0562156799674791,-0.11392561760495654,-0.18531876236865427,-0.15006918920325682,-2.149269720099184,-1.7000154271949162,-0.9942172704439713,0.8285453340459854,0.28548982923067084,-1.0959671738854337,-0.8798857792576523,-0.6022495233734834
2022,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,1,0,cluster_0,0.7461112968965059,2.053569504411533,-0.6952764397063891,0.9240010297256763,1.0680485001428586,1.0672140978844489,1.9896079385498457,-1.5273290570369695,-0.8940266047138667,-0.7280564546965048,0.608271600739874,-0.4812807044879099,-0.9487947300961577,0.6828978391769878,0.42896348580739035,-0.9724181193976079,-0.4966572704260054,-0.599822960795987,-1.1395272578041211,-0.7918797398161248,0.5403582680070385
2022,17019001205,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children.,12.05,Census Tract 12.05,1,0,cluster_0,0.8283777798621244,0.8150771367544666,-0.4744292477493152,-0.0445151329043885,0.7182607478217546,0.777983319393001,0.9384473124865784,-1.1652955027763545,-0.06840628156368832,-0.32347658792407097,1.1405513902039293,0.22573949057475634,-0.7047397037122157,-0.043728783725313615,0.4155514833713678,-0.47921232697363664,-0.35567826995026164,-0.7410962783534324,-0.45345593608479445,-0.4901447474451736,-0.8879014712186138
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,1,0,cluster_0,-0.18624217671382914,1.153643557123677,-0.7097582227855415,2.192058273581535,0.7182607478217546,0.6776290038255134,1.1925193121511597,-0.3666920742602919,-0.4764714987528571,-0.6965891317253154,-0.28936503621230913,-0.5799346851943284,-0.3053769332657654,-0.244881188861758,-1.1451820632626175,-1.114793824669169,1.3219718357110883,-0.08182079641868731,-0.556911135391677,-0.7625443933356157,-0.94503186078764
2022,17019001301,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,13.01,Census Tract 13.01,1,0,cluster_0,-0.13139785473675053,0.2985030665759504,-0.6047652954616867,0.9040316243106236,0.5209445798457473,0.5816569727806242,0.36553986226252266,0.33607894283384343,0.7667039303583314,-0.8314490873161267,0.13134890938008015,-0.6457040056652741,-0.675157276271738,0.7339147535231877,-1.1833003859755233,-0.4655878575696596,0.27872723219058515,-0.5056407490910234,-0.2770375962141105,-0.6661568263282285,0.5974886575760646
