year,tract_geoid,display_area_label,primary_place,primary_zip,landmark_context_note,centroid_lat,centroid_lon,tract_number,tract_name_canonical,is_stable_all_4_years,avg_household_size_v2,employment_population_ratio,labor_force_participation_rate,median_household_income,pct_age_18_24,pct_age_65_plus,pct_age_under_18,pct_bachelors_or_higher,pct_black_non_hispanic,pct_family_households,pct_hh_income_100k_plus,pct_hh_income_25k_50k,pct_hh_income_50k_100k,pct_hh_income_under_25k,pct_high_school_grad,pct_hispanic,pct_households_with_65_plus,pct_households_with_own_children_under_18,pct_less_than_high_school,pct_nonfamily_households,pct_one_person_households,pct_owner_occupied,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_renter_occupied,pct_senior_living_alone_households,pct_some_college_or_associate,pct_speak_language_other_than_english_at_home,pct_vacant_housing_units,pct_white_non_hispanic,poverty_rate,total_population,unemployment_rate
2022,17019001205,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children.,40.08366982891983,-88.3282572598364,12.05,Census Tract 12.05,1,2.6,66.3,67.4,92903.0,11.5,13.3,24.5,66.0,9.59,66.61,48.1,9.0,24.7,18.2,10.3,6.89,22.4,33.66,6.8,33.39,28.1,64.35,43.47,29.97,35.65,6.8,16.9,32.9,7.74,52.08,11.2,8362.0,1.6
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,40.09131625878624,-88.30470520960401,12.06,Census Tract 12.06,1,2.23,57.9,58.8,104545.0,5.0,35.7,16.2,66.0,2.72,64.32,53.2,16.5,20.4,9.9,8.2,7.95,51.0,16.87,1.9,35.68,33.5,83.01,40.71,7.86,16.99,18.7,23.9,7.8,6.79,82.25,4.7,1837.0,1.4
2022,17019001301,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,40.09098096791916,-88.26081426219282,13.01,Census Tract 13.01,1,2.25,54.9,58.9,75140.0,7.9,22.8,19.0,61.6,5.18,62.13,36.6,23.1,33.5,6.9,17.5,3.77,30.7,21.81,1.5,37.87,28.5,63.95,54.14,7.32,36.05,11.3,19.4,15.4,9.36,78.37,7.0,5831.0,6.8
2022,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,40.06954853052552,-88.26238753060579,13.02,Census Tract 13.02,1,2.08,55.5,55.5,109939.0,4.8,40.7,17.6,62.5,2.56,46.41,53.8,8.7,31.0,6.4,21.0,1.83,56.6,15.32,2.6,53.59,40.2,76.23,59.5,26.86,23.77,27.3,13.9,12.8,4.46,82.18,5.2,4367.0,0.0
2022,17019001400,Census Tract 14 — Family-oriented residential area,,61874.0,Higher student concentration; more households with children.,40.08102789550842,-88.24061186527473,14,Census Tract 14,1,2.67,47.9,48.7,67656.0,42.0,4.9,19.7,66.9,7.41,61.96,42.6,17.3,29.3,10.9,10.5,9.34,17.3,39.56,4.6,38.04,28.1,44.29,38.51,13.25,55.71,10.9,18.0,26.9,6.98,62.96,15.4,6873.0,1.6
2022,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,40.12870429058973,-88.21959909210925,53,Census Tract 53,1,1.98,55.1,59.6,25759.0,48.7,5.0,12.2,39.7,50.32,23.36,2.2,32.3,18.3,47.3,32.5,1.31,7.6,12.37,10.6,76.64,61.0,13.28,44.19,29.73,86.72,3.3,17.2,29.2,23.65,21.5,44.3,4585.0,7.5
2022,17019005401,Census Tract 54.01 — Mixed residential area,,61802.0,Renter-heavy housing profile; more very-low-income households.,40.12462916764154,-88.19476931100071,54.01,Census Tract 54.01,1,1.86,67.1,74.0,35721.0,23.9,9.9,15.9,36.6,33.04,32.31,7.3,28.8,22.7,41.3,32.6,10.97,15.5,12.61,5.5,67.69,58.5,30.64,55.44,16.03,69.36,7.9,25.4,15.8,12.25,51.19,20.5,4165.0,9.2
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,40.13372172026016,-88.15811803810122,54.02,Census Tract 54.02,1,2.21,59.5,65.0,63738.0,6.6,19.1,16.7,24.4,11.04,49.62,20.6,19.2,46.9,13.3,23.2,13.32,30.9,16.29,11.6,50.38,36.3,71.87,18.07,2.26,28.13,12.7,40.9,14.7,4.63,63.41,20.7,3821.0,8.6
2022,17019005500,Urbana — Senior-heavy residential area,Urbana,61802.0,Older age profile.,40.112514816139694,-88.16225777747607,55,Census Tract 55,1,1.97,61.6,63.6,58266.0,11.0,19.0,9.6,44.1,12.94,49.16,21.8,22.7,31.5,24.1,20.9,9.44,24.6,9.53,8.5,50.84,39.1,50.84,41.37,27.98,49.16,8.4,26.5,14.7,20.12,63.46,21.7,4682.0,3.1
2022,17019005601,Urbana — Mixed residential area,Urbana,61802.0,General tract context note not flagged by the current rule set.,40.10208937360753,-88.18375039736316,56.01,Census Tract 56.01,0,2.26,64.0,69.8,54748.0,13.2,12.5,22.6,48.7,20.94,46.99,20.6,23.1,35.9,20.4,19.9,8.58,21.0,20.26,4.4,53.01,38.7,50.72,43.64,26.43,49.28,10.4,27.1,15.3,7.54,58.02,11.6,5631.0,8.3
2022,17019005602,Census Tract 56.02 — Senior-heavy residential area,,61802.0,Renter-heavy housing profile; older age profile.,40.08621676735095,-88.14961203417526,56.02,Census Tract 56.02,0,1.73,52.6,54.1,56250.0,18.6,25.7,6.7,58.4,8.06,39.92,35.6,23.6,17.8,23.0,18.3,6.36,32.6,7.98,4.1,60.08,45.1,32.56,41.15,19.54,67.44,19.9,19.3,23.6,3.8,64.39,16.5,2294.0,2.7
2022,17019005701,Urbana — Senior-heavy residential area,Urbana,61801.0,Older age profile.,40.09105574261328,-88.20007432256959,57.01,Census Tract 57.01,1,2.11,49.5,55.5,50272.0,11.0,26.6,15.5,52.3,16.28,52.68,29.2,21.4,21.1,28.2,20.4,8.17,39.1,18.68,1.3,47.32,37.2,49.32,58.8,39.31,50.68,17.0,26.0,18.9,10.15,66.19,19.3,5105.0,10.9
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,40.06740664849926,-88.17760194654306,57.02,Census Tract 57.02,1,2.11,47.4,47.4,120481.0,1.7,40.6,17.7,68.3,2.01,66.24,52.1,7.6,32.6,7.6,13.2,0.61,57.4,20.82,1.1,33.76,33.8,80.03,31.69,31.69,19.97,31.1,17.4,18.4,3.79,76.97,2.0,1641.0,0.0
2022,17019005800,Urbana — Higher economic stress area,Urbana,61801.0,Higher poverty rate; more very-low-income households.,40.10475237949838,-88.21211097927552,58,Census Tract 58,1,2.44,64.0,66.7,60750.0,38.3,9.8,9.5,84.7,4.87,37.34,32.9,7.4,25.9,33.6,2.7,11.49,17.8,14.18,0.6,62.66,38.8,50.22,50.25,38.43,49.78,6.1,12.0,21.1,8.71,69.98,36.2,4047.0,4.0
2022,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,40.10368062196141,-88.22003620975573,59.01,Census Tract 59.01,0,1.96,37.0,38.9,6964.0,92.3,0.2,0.3,71.3,3.74,15.8,4.7,4.2,7.4,83.7,3.9,11.08,0.5,0.0,24.9,84.2,51.6,4.69,60.88,58.81,95.31,0.0,0.0,22.9,18.18,67.6,78.2,2463.0,4.8
2022,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,40.107516861666255,-88.22420061157668,59.02,Census Tract 59.02,0,1.67,37.6,38.6,14200.0,87.3,0.1,1.6,76.8,2.38,8.23,0.0,25.3,10.1,64.6,11.1,10.69,0.0,4.81,0.0,91.77,68.0,0.0,61.49,36.18,100.0,0.0,12.0,34.9,27.56,48.25,59.5,2686.0,2.7
2022,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,40.07547752312056,-88.2230059485385,60,Census Tract 60,1,1.77,37.3,39.5,27055.0,67.5,1.4,7.5,90.9,10.1,29.84,6.6,31.8,21.3,40.3,1.2,12.18,3.5,19.84,0.0,70.16,59.5,2.1,43.82,24.88,97.9,0.8,8.0,32.2,20.92,53.19,31.0,3029.0,5.7
2022,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,40.32658663906694,-88.14527489964055,101,Census Tract 101,1,1.96,52.9,53.5,48248.0,5.8,26.9,16.9,14.0,19.16,53.25,8.7,33.6,36.1,21.6,38.2,11.56,41.1,18.43,13.1,46.75,41.8,52.5,37.8,17.26,47.5,22.3,34.6,11.4,11.21,56.1,7.4,4171.0,1.1
2022,17019010204,Rantoul — Mixed residential area,Rantoul,61866.0,General tract context note not flagged by the current rule set.,40.302778756080926,-88.15757778235168,102.04,Census Tract 102.04,1,2.4,54.1,57.2,49167.0,10.5,16.3,23.8,11.9,13.75,53.79,18.5,25.9,29.5,26.2,40.9,24.4,30.0,20.07,10.6,46.21,41.9,71.73,38.53,15.96,28.27,14.2,36.6,18.5,15.25,54.49,24.8,4663.0,5.4
2022,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,40.29292648139781,-88.14451450086497,103,Census Tract 103,1,2.98,50.2,56.5,38498.0,10.1,5.1,45.1,9.9,36.22,65.16,11.9,48.4,18.3,21.5,36.6,5.48,9.9,44.12,4.9,34.84,28.0,21.53,60.1,19.06,78.47,2.7,48.5,7.6,15.95,38.21,29.6,3813.0,11.0
2022,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,40.31246101875809,-88.07684464115012,104,Census Tract 104,1,2.43,60.7,63.0,78611.0,8.6,22.3,20.1,20.5,1.31,67.29,37.9,18.2,30.9,13.0,41.8,4.5,35.7,21.56,4.9,32.71,28.2,82.48,29.22,10.39,17.52,15.1,32.7,3.5,11.48,90.99,7.3,4360.0,3.4
2022,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,40.31102797712141,-88.3465464139626,105,Census Tract 105,1,2.79,63.8,65.5,106830.0,8.0,16.7,23.9,35.6,0.34,85.95,54.6,10.6,28.3,6.6,26.3,0.22,26.9,36.29,1.6,14.05,9.2,88.13,12.63,4.21,11.87,3.8,36.5,5.5,4.93,92.65,3.1,4474.0,2.5
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,40.19961782801814,-88.42895481438009,106.01,Census Tract 106.01,1,3.08,68.8,69.0,114125.0,7.3,10.5,30.0,52.9,0.59,85.91,59.5,8.4,28.4,3.8,19.1,3.0,20.7,42.56,1.4,14.09,13.1,90.03,33.5,22.17,9.97,6.9,26.7,3.7,1.83,92.0,2.2,6274.0,0.3
2022,17019010603,Mahomet — Family-oriented residential area,Mahomet,61853.0,More households with children.,40.1817205433639,-88.37801740861045,106.03,Census Tract 106.03,1,2.82,67.4,69.7,109388.0,10.2,11.1,29.2,52.0,0.7,74.49,54.4,11.2,23.0,11.5,18.9,3.77,22.2,40.15,1.1,25.51,22.4,80.79,46.78,22.42,19.21,7.7,28.0,3.0,12.55,92.3,5.8,7532.0,3.4
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,40.15205846523014,-88.30267282672077,106.04,Census Tract 106.04,1,2.24,69.9,71.1,110296.0,6.0,18.6,20.1,29.3,9.09,61.02,53.0,16.0,24.1,6.9,23.2,11.12,28.8,20.45,6.2,38.98,32.0,75.52,25.34,16.1,24.48,11.7,41.3,7.3,7.16,76.12,9.3,2672.0,1.2
2022,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,40.11330734334602,-88.03255627043048,107.01,Census Tract 107.01,0,2.58,65.8,66.3,100054.0,6.6,18.0,27.4,36.1,0.05,64.03,50.1,11.7,25.8,12.4,24.9,1.91,35.1,38.25,0.1,35.97,33.2,86.1,28.64,6.1,13.9,21.5,38.9,4.6,0.0,94.18,6.5,3969.0,0.7
2022,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,40.14414968617523,-88.03566721335672,107.02,Census Tract 107.02,0,2.88,64.6,71.4,103008.0,8.5,14.6,25.2,29.8,1.56,74.73,55.2,16.7,22.3,5.8,30.6,0.78,28.8,29.25,1.2,25.27,17.0,85.88,36.41,22.56,14.12,9.1,38.3,2.1,7.19,95.4,6.1,3981.0,9.5
2022,17019010800,Census Tract 108 — Senior-heavy residential area,,61877.0,More households with children; older age profile.,39.96077755981303,-88.06275539987071,108,Census Tract 108,1,2.63,65.2,67.3,93533.0,8.6,17.5,25.5,26.8,0.22,70.85,45.2,14.3,29.3,11.2,31.1,2.26,30.9,28.71,3.9,29.15,21.3,86.94,42.03,28.5,13.06,9.5,38.2,1.1,8.12,95.49,8.7,4165.0,3.2
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,,61880.0,More households with children.,39.99153675767488,-88.20393412122252,109.01,Census Tract 109.01,0,2.73,70.0,70.8,99674.0,12.7,12.0,24.1,33.0,4.07,70.81,49.9,19.0,18.3,12.8,32.2,1.07,24.3,34.26,3.0,29.19,20.6,75.11,62.87,31.43,24.89,10.5,31.9,7.3,7.22,91.07,5.4,6370.0,1.1
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,39.96930619337803,-88.36360641758048,109.02,Census Tract 109.02,0,2.61,62.9,72.1,85000.0,10.6,18.1,18.9,34.0,0.05,73.31,43.0,21.1,30.9,5.1,30.4,1.53,29.9,26.89,3.5,26.69,21.1,77.51,54.43,9.17,22.49,8.1,32.1,1.5,10.3,92.47,4.5,3800.0,12.8
2022,17019011001,Champaign — Mixed residential area,Champaign,61820.0,Renter-heavy housing profile.,40.11968520811831,-88.25134639444177,110.01,Census Tract 110.01,0,1.65,82.4,85.4,53750.0,11.2,4.3,10.6,55.3,6.76,17.35,32.4,30.8,19.5,17.3,8.3,3.29,4.4,6.86,3.3,82.65,52.1,20.58,28.15,20.83,79.42,1.2,33.1,10.3,5.92,84.83,9.4,2070.0,3.5
2022,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,40.1154933724476,-88.24635254080745,110.02,Census Tract 110.02,0,1.88,80.7,81.4,96523.0,6.0,8.1,11.7,74.5,3.54,38.28,48.1,18.5,21.5,11.8,7.9,5.47,9.6,15.29,4.9,61.72,37.9,44.62,44.93,6.21,55.38,3.8,12.8,12.9,9.8,74.39,8.1,2175.0,0.8
2022,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,40.11409763212329,-88.21447402494275,111,Census Tract 111,1,2.03,58.4,59.8,27747.0,60.3,0.4,1.4,71.9,1.8,7.02,4.4,28.8,19.5,47.3,3.6,4.99,0.8,1.48,2.6,92.98,53.0,2.27,64.68,42.51,97.73,0.8,21.9,44.4,26.15,50.52,52.9,2106.0,2.3
