year,tract_geoid,display_area_label,median_household_income,poverty_rate,unemployment_rate,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_hh_income_under_25k,pct_hh_income_100k_plus,pct_bachelors_or_higher,pct_age_18_24,pct_age_65_plus,pct_family_households,pct_one_person_households,pct_households_with_own_children_under_18,pct_households_with_60_plus,pct_renter_occupied,pct_vacant_housing_units
2019,17019000200,Champaign — Higher economic stress area,-1.2227689129913395,0.8337406000507387,2.2941648212152463,0.8576796532281857,0.6910776458283517,1.3100794716084827,-1.3158926300155356,-1.5365552289150959,-0.23177937548682648,-0.33520416209867665,0.0314606123919285,0.11791266510244408,0.4115003676330625,0.1582445206709783,0.4049270158829254,1.4117725401407535
2019,17019000301,Champaign — Student-dense area,-1.6604167735467916,2.4851325057714497,0.09671858436826478,1.466495032153149,2.421864610099659,2.3979122579889784,-1.3363834154950962,-0.07926937366558189,2.540813592007296,-1.2932401579391317,-2.061804627783419,0.5156854798569114,-1.7592575087200677,-1.7290853870724547,1.7527966645453712,0.5730177337809556
2019,17019000302,Champaign — Student-dense area,-1.559751025976778,1.8926483869250879,-0.7389299845735452,0.6206187977175808,1.1704522887579474,1.9465293590759098,-1.3312607191252062,0.23676852265359,1.7464827281958832,-1.4374606304312432,-1.9471354870885342,1.8543439910498312,-1.8435166179662674,-1.770242114032592,1.7527966645453712,1.6442274436176119
2019,17019000401,Champaign — Student-dense area,-1.7595201495020547,2.7876775877355495,0.37526810734886823,0.8168867138059067,1.8009744234304146,2.799643038021609,-1.3722422900843274,0.46062869921300337,2.733722516075782,-1.4374606304312432,-2.1459248468259986,0.5539328658909948,-1.8435166179662674,-1.770242114032592,1.7527966645453712,1.520810664967527
2019,17019000402,Champaign — Student-dense area,-1.7175505590665954,2.7078393022172453,0.9014172063122301,1.351043316807075,2.1247560601541133,2.731935603184649,-1.2492975772069637,1.198050457291071,2.518118424469827,-1.4374606304312432,-2.0905825974558803,1.0282004527136295,-1.8435166179662674,-1.770242114032592,1.7527966645453712,0.7096149451024084
2019,17019000500,Champaign — Mixed residential area,-0.5141567988580508,0.24966051125893496,-0.088981097618804,0.9669739437558025,0.9585494326870597,0.07329032858667463,-0.3733164979557458,0.7371618584922789,0.006519883656597434,-0.02616029247272336,-0.8982891770260558,1.1735405196431463,-0.9548870431326332,-0.14749116531861187,0.4855776651223578,-0.9595071195535891
2019,17019000700,Champaign — Mixed residential area,-0.6502363030290796,0.03955975989497683,1.7061158282561955,0.33968629037546777,-0.15505194030085734,0.07780415757580539,-1.0956166861102585,-1.4399880939286822,-0.32634257355961366,-0.42791732298646246,-0.04380484675143226,0.263252732031961,0.09531154530711637,-0.25920228135327,-0.13193631875381173,0.8042744161058712
2019,17019000800,Champaign — Mixed residential area,-0.19714853475138563,-0.6243586144151309,-0.6770300905778555,-1.0349588003451187,-0.7996515374395718,-0.621839335739451,-0.45527963987398845,0.17092729425376255,-0.5268165534739226,-0.5309319461951135,-0.39976619470003194,0.7145718872341452,-0.029774142646005277,-0.7707216021435462,0.7147224281974836,-0.58206745669168
2019,17019000901,Champaign — Family-oriented residential area,-0.7566001117823017,0.20764036098614333,1.7061158282561955,-0.25681423891258065,-0.6033079819892737,0.16356690836928836,-1.0956166861102585,-1.5189975680084753,-0.383080492403286,-0.8708802027836623,0.3444763748293166,-0.14981903713613987,0.5878364416225322,-0.5649379673428604,0.6001500466599207,0.04819686923011082
2019,17019000902,Census Tract 9.02 — Family-oriented residential area,-0.02718701085654815,-0.5361162988422685,-0.429430514595097,-0.08440634399577682,-0.7677920171212216,-0.6263531647285817,-0.014727752063434471,-0.3689707786248224,-0.44738346709278143,-0.2836968504943511,0.2599134177917759,-0.1880664231702233,0.600866200784316,-0.323877138004914,-0.17139629305980017,-0.995453754111866
2019,17019001000,Champaign — Mixed residential area,-0.18140227965370243,-0.3218135324510312,-0.8008298785692347,-0.2229484024110658,-0.8730025260794946,-0.03052773816333103,-0.14279516131068853,-0.10999528025216783,-0.35282026901999414,-0.10857199103964413,0.04208632427099127,-0.2645611952383901,0.08662503919926058,-0.018141452015323658,-0.17381927393823782,0.7347775892932025
2019,17019001100,Champaign — Senior-heavy residential area,0.3676334866122091,-0.7588230952880641,-1.3269789775325966,-0.28991039731178847,-0.5032839065711974,-0.6308669937177124,0.3336156010890964,0.20604261606700375,-0.7121604216965858,0.736147919271295,0.0903447657217341,-0.01977792462025656,-0.02716819081364848,0.7050410359985153,-0.798948340575212,-0.6096265431863592
2019,17019001201,Champaign — Mixed residential area,-0.5145550504461245,-0.1705409914689813,1.4585162522734367,-0.4346098805455346,-0.3306497615903693,0.1680807373584191,-0.7421506365878374,-0.8869217753701318,-0.43981841124695836,0.045949943773332516,0.25858520380689337,0.1102631878956273,-0.028905492035219575,0.04065387221344373,0.1851280361960601,-0.3963431781405819
2019,17019001203,Champaign — Senior-heavy residential area,0.47926647022302166,-0.8428633958336473,-0.39848056759725214,-1.3736171653602687,-1.053786780909203,-0.9107243910438151,0.4207014393772293,-0.017817560492409346,-0.5079039138593653,-0.03646175479358843,0.692468438868619,-0.5016949886497074,-0.08449913112549587,0.8285112168789268,-0.837023754379236,-0.9139747157797715
2019,17019001204,Champaign — Family-oriented residential area,1.8223239988952584,-0.9353077264337889,-0.33658067360156246,-0.7209301346037977,-1.4864835219770298,-0.9423211939677297,1.7269890136992205,0.5528064189727618,-0.6856827262362052,0.23137626554890436,1.603623232498244,-1.848002977049444,2.2139503850131126,0.5874503875409804,-0.9695954224423373,-0.7522148602675247
2019,17019001205,Champaign — Family-oriented residential area,1.1755021503884815,-0.653772719606085,-0.7389299845735452,-0.4430763396709133,-0.2869355360372841,-0.621839335739451,1.1891058948607536,0.9961373568649331,-0.6932477820820283,-0.47942463459078805,0.7340858103949482,-0.8841688489905417,0.907499866391621,-0.370913397387928,-0.49919099189989674,-0.6479696200485213
2019,17019001206,Census Tract 12.06 — Senior-heavy residential area,1.442453253348037,-0.8890855611337182,-1.1412792955455278,1.0193120547126893,0.6740365070534204,-0.8565584431742467,1.5067130697939437,0.8556760696119677,-0.6970303100049399,1.6220736788656942,1.0045987253160855,-0.9759625754723421,0.13179487096011,1.6457662236587935,-1.2897750385216291,-1.1560153884721702
2019,17019001301,Champaign — Senior-heavy residential area,0.3912222345211898,-0.5907424941968976,-0.1818309386123384,-1.0780607740743193,-0.9552445436454684,-0.4999659530329225,0.3592290829385472,0.7722771803055201,-0.591119528163418,0.7979566931964854,0.3462473268091603,-0.11157165110205644,0.25688055891323164,0.6462457117697479,-0.4694229411076599,-0.3424232263031664
2019,17019001302,Savoy — Senior-heavy residential area,1.0294050870405218,-0.704196899933435,-0.24373083260802808,1.4572588949254632,0.01535944744845805,-0.594756361804667,1.0559157892436093,0.6054794016926237,-0.6402923911612675,2.013529247058568,0.15542725098099294,0.3703454129273944,-0.08710508295785266,1.4693802509724914,-0.7501425828809632,-0.5521119278931158
2019,17019001400,Census Tract 14 — Family-oriented residential area,-0.12405405097108962,-0.13692487125074798,-0.76987993157139,1.0916617963295625,-0.2787854261884036,-0.062124541087245966,0.5129099740352521,1.0927044918513469,0.8500236104658598,-0.9017845897462574,0.04784191820548336,0.0949642334819937,0.8849149505111961,-0.3415157352735443,0.22424187037655746,-0.7869632736738592
2019,17019005300,Urbana — Student-dense area,-1.2173159297084841,1.102669561796605,0.9942670473057645,-0.6424229681684673,-0.2706353163395233,1.2378582077823919,-1.1314755606994897,-0.2504565675051332,0.8689362500804173,-1.025402137596639,-1.1333830523503177,1.1505920880226965,-1.0782354298641836,-1.405711103814234,1.1757810753516635,0.7251918200776617
2019,17019005401,Census Tract 54.01 — Mixed residential area,-0.8288061881738179,0.22444842109525992,1.1799667292928333,0.810729288987449,-0.2913810505003096,0.1861360533149418,-1.039267026041467,-0.5884415399575805,-0.08804331441618983,-0.3661085490612719,-0.6100667423064807,1.2653342461249468,-0.13488086655105855,-0.3944315270794351,0.5631130532323699,-0.3939467358366968
2019,17019005402,Census Tract 54.02 — Senior-heavy residential area,-0.4882704456332603,-0.22516718682361045,0.8395173123165405,-0.03437726734581158,-0.6944410284812988,-0.05761071209811522,-0.7114144583684965,-1.0756666301163038,-0.5873370002405065,0.385898200361881,0.10318416757560146,-0.004478970206622973,0.008446484228559748,0.8167521520331732,-0.9661340211874261,-0.8456761101190451
2019,17019005500,Urbana — Senior-heavy residential area,-0.3348210452747093,-0.4646820433785227,-0.1508809916144937,-0.5054202659577929,-0.4921701204136334,-0.38260639931552465,-0.030095841173104994,-0.3426342872648917,-0.6705526145445593,0.653736220704374,0.09211571770157785,0.03376841582746045,-0.27473361488753495,0.14060592340234826,-0.5749956793824533,1.0391257618866148
2019,17019005701,Urbana — Senior-heavy residential area,-0.3384053095673726,-0.3638336827238228,0.591917736333782,0.868455146660486,0.4436106740532593,0.15453925039102703,-0.060832019392445855,0.5703640798793824,-0.5495117210113917,0.571324522137453,0.10362690557056264,0.3703454129273944,0.28815198090151195,0.5815708551181037,-0.08278442093407175,-0.005723082607304661
2019,17019005702,Census Tract 57.02 — Senior-heavy residential area,-0.0830035026619544,-0.15793494638714378,-1.0174795075541485,0.5436509874868649,0.41767850635227644,0.07329032858667463,0.28238863739019476,0.587921740786003,-0.23177937548682648,1.2718239599562806,-0.2403805165140917,0.3244485496864942,-0.9957136218395548,0.9225837356449543,0.2657786854354925,-1.142834955800802
2019,17019005800,Urbana — Higher economic stress area,-0.35059793510993664,0.15301416563151418,-0.5222803555886314,-0.04053469216426872,0.3828553097252425,0.30800943602147046,0.26702054828052446,1.4658047861170358,0.2599492544916673,-0.015858830151858103,-0.3413247793651872,-0.02742740182707335,-0.38244629062494506,-0.26508181377614665,-0.07932301967916043,0.10810792682723924
