year,tract_geoid,display_area_label,median_household_income,poverty_rate,unemployment_rate,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_hh_income_under_25k,pct_hh_income_100k_plus,pct_bachelors_or_higher,pct_age_18_24,pct_age_65_plus,pct_family_households,pct_one_person_households,pct_households_with_own_children_under_18,pct_households_with_60_plus,pct_renter_occupied,pct_vacant_housing_units
2019,17019000200,Champaign — Higher economic stress area,-1.2533958471906275,0.8421026590622076,2.225157140431423,0.8020000801486407,0.6643650271147052,1.2791296407903672,-1.3807640660196612,-1.6189566211313888,-0.24517315524970137,-0.28604751336555195,0.07466327721235626,0.08816321569491782,0.44831307769875844,0.20166250391542648,0.38133138378323544,1.5088075024639103
2019,17019000301,Champaign — Student-dense area,-1.6939980862517037,2.4835361396112536,0.09344407646519128,1.4159383281954798,2.376704782990276,2.3437402546911486,-1.4015801640804222,-0.11057059477405208,2.4238864558401083,-1.2787939322321082,-1.9835318171481326,0.47037414276463596,-1.6774507601834159,-1.7052680446874886,1.7065188169958676,0.6494902381743229
2019,17019000302,Champaign — Student-dense area,-1.5926527861288773,1.8946248908646495,-0.7172073703952068,0.5629444791392522,1.1386303618970228,1.901993111993729,-1.3963761395652319,0.21654926636368374,1.6592172630312951,-1.428239629695891,-1.8707838202277927,1.7566609165569578,-1.7599634021500308,-1.7468521999529727,1.7065188169958676,1.7469611442813104
2019,17019000401,Champaign — Student-dense area,-1.7937704678394526,2.784256777269094,0.3636612254186574,0.7608638890658567,1.7624322164561457,2.7368952116918517,-1.4380083356867535,0.44825916800291327,2.6095918312365343,-1.428239629695891,-2.0662427029198103,0.5071251934444166,-1.7599634021500308,-1.7468521999529727,1.7065188169958676,1.6205187468215567
2019,17019000402,Champaign — Student-dense area,-1.7515175581716889,2.704899942331608,0.8740713956640933,1.2995151458857126,2.0827628985270463,2.6706331402872387,-1.313111747322189,1.2115388439909633,2.402038764616999,-1.428239629695891,-2.011827646491075,0.9628382218736965,-1.7599634021500308,-1.7468521999529727,1.7065188169958676,0.7894361926443415
2019,17019000500,Champaign — Mixed residential area,-0.5400001876832945,0.2615447613616542,-0.08670068950378597,0.9122140260685537,0.9289860253471884,0.06874246979943795,-0.42322355522466565,0.7344890464984322,-0.015772397407057406,0.03419326691398236,-0.839509670790399,1.1024922144568627,-0.889752755429957,-0.10724836377102681,0.4606248280406939,-0.9206051632919372
2019,17019000700,Champaign — Mixed residential area,-0.6769983079345406,0.05271098521037607,1.6546987148629955,0.2796480688521522,-0.1727462747730949,0.0731599412264122,-1.156991011866483,-1.5190033302281918,-0.33620520201265525,-0.3821197474494121,0.0006588004692759509,0.22781720827808408,0.13867800887558457,-0.22011964234876957,-0.14649750910654194,0.8864162838998806
2019,17019000800,Champaign — Mixed residential area,-0.22085193276211168,-0.6072037474276629,-0.6571591150722143,-1.1065639551828088,-0.8104755502918218,-0.611548129954588,-0.5064879474677089,0.14839929529332213,-0.5291931411501176,-0.4888666742092569,-0.3493388424803503,0.6614796062994953,0.016185014615867344,-0.7369512863626437,0.6859134979910696,-0.5339123943616229
2019,17019000901,Champaign — Family-oriented residential area,-0.7840801344794137,0.21977800613139858,1.6546987148629955,-0.32187170641497814,-0.616224679013129,0.15709189833892184,-1.156991011866483,-1.6007832955126258,-0.3908244300704276,-0.8411315325167447,0.38243483637328385,-0.16909413906354653,0.6209941737732205,-0.5290305100352231,0.5732691630158817,0.11180314994740988
2019,17019000902,Census Tract 9.02 — Family-oriented residential area,-0.04974306937761977,-0.5194935614441261,-0.4169660937802445,-0.148013087499059,-0.7789555975937698,-0.6159656013815622,-0.058941839161352046,-0.41043046748364287,-0.45272622186923633,-0.23267404998562957,0.299288630150176,-0.20584518974332716,0.6337538606752746,-0.2854661720516731,-0.1852934432067577,-0.9574330460472052
2019,17019001000,Champaign — Mixed residential area,-0.20499938125172437,-0.3064831097698224,-0.7772556257181992,-0.28772090627077995,-0.8830447437129183,-0.03285937302096841,-0.1890424520411069,-0.1423739146068873,-0.3616941751062824,-0.051204274493893344,0.08511096804667355,-0.2793472911028884,0.13017155094088187,0.02344469563478041,-0.18767564968659528,0.8152157105730293
