year,cluster_id,avg_household_size_v2,median_household_income,pct_age_18_24,pct_age_65_plus,pct_bachelors_or_higher,pct_family_households,pct_hh_income_100k_plus,pct_hh_income_25k_50k,pct_hh_income_50k_100k,pct_hh_income_under_25k,pct_households_with_own_children_under_18,pct_less_than_high_school,pct_one_person_households,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_renter_occupied,pct_senior_living_alone_households,pct_some_college_or_associate,pct_vacant_housing_units,poverty_rate,unemployment_rate,aligned_cluster_id,aligned_cluster_label
2019,0,0.0836237664954251,0.3256264006782225,-0.4422926235026346,0.3256045354111454,-0.2021177077174908,0.3864608541554548,0.2840509235554782,0.1516113791892157,0.3507518877853484,-0.4162364560236349,0.3467547546505379,0.0884018941402663,0.3245200902141202,-0.174689682503377,-0.2926986215308929,-0.3726106564850052,0.3881579116490303,0.1996911949139558,-0.2620558662511253,-0.4216811516713438,-0.1262609535769966,0,aligned_cluster_0
2019,1,-0.365853978417486,-1.4246155029672234,1.9350302278240263,-1.4245198424237626,0.8842649712640229,-1.6907662369301149,-1.2427227905552167,-0.663299783952819,-1.5345395090608982,1.8210344951034017,-1.5170520515961037,-0.3867582868636646,-1.4197753946867755,0.7642673609522772,1.280556469197656,1.6301716221218994,-1.6981908634645086,-0.8736489777485581,1.1464944148486726,1.8448550385621283,0.552391671899361,1,aligned_cluster_1
2021,0,0.1743564675511242,0.3085641703936789,-0.4508531485051288,0.3041037891660308,-0.225757997896201,0.3917275673651588,0.2916126362383162,0.0741848932860902,0.3345328126309968,-0.4203864252056946,0.3325183502194684,-0.0186052466979279,-0.3240801490543514,-0.2029504841226822,-0.3134969659568498,-0.3683134752085075,0.3054425692611822,0.2548336695602884,-0.3864028393852088,-0.421614686340639,-0.0439857558336161,0,aligned_cluster_0
2021,1,-0.7555446927215396,-1.337111405039275,1.9536969768555588,-1.3177830863861324,0.9782846575502048,-1.697486125249022,-1.2636547570327044,-0.3214678709063905,-1.4496421880676529,1.821674509224678,-1.440912850951029,0.0806227356910206,1.404347312568854,0.8794520978649565,1.3584868524796825,1.5960250592368668,-1.3235844667984566,-1.104279234761249,1.674412304002571,1.8269969741427683,0.1906049419456698,1,aligned_cluster_1
2022,0,0.180089768799734,0.3378666942125584,-0.447322320447312,0.2941967050970855,-0.2488874391515544,0.3872745626359636,0.3070356009018498,-0.0215861824160856,0.3119192607539447,-0.4158037882900878,0.3117453541293135,0.0060868241301236,-0.3397001343345249,-0.2288473014958096,-0.3325703745073331,-0.3757100276745771,0.2780042629573762,0.2871802791843496,-0.3957667480232507,-0.4141737219443678,-0.0060426373582622,0,aligned_cluster_0
2022,1,-0.7803889981321801,-1.46408900825442,1.938396721938352,-1.274852388754036,1.0785122363234043,-1.6781897714225076,-1.3304876039080151,0.0935401238030391,-1.351650129933761,1.801816415923714,-1.350896534560358,-0.0263762378972021,1.4720339154496092,0.9916716398151776,1.4411382895317777,1.6280767865898345,-1.2046851394819629,-1.2444478764655151,1.7149892414340862,1.7947527950922608,0.0261847618858037,1,aligned_cluster_1
2023,0,0.2305121181971039,0.3243184475624184,-0.4425129887546327,0.2941276516301105,-0.1907208768878972,0.3787925670338217,0.3134883342556477,-0.0891718725945763,0.3383595578738316,-0.4127223959614524,0.3069531374205775,0.0426622911017305,-0.3355468484637622,-0.2525031929479056,-0.3236779924809286,-0.3718082490856553,0.2872111882927286,0.2006210076273648,-0.397441800666384,-0.4120788573408482,-0.0312406041485434,0,aligned_cluster_0
2023,1,-0.9988858455207864,-1.405379939437146,1.9175562846034084,-1.2745531570638118,0.8264571331808889,-1.6414344571465609,-1.358449448441141,0.3864114479098309,-1.466224750786603,1.788463715832961,-1.3301302621558355,-0.1848699281074994,1.4540363433429702,1.0941805027742564,1.4026046340840244,1.6111690793711728,-1.2445818159351585,-0.8693576997185812,1.722247802887664,1.785675048477009,0.1353759513103552,1,aligned_cluster_1
