year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,S1601_C01_001E,S1601_C01_001M,S1601_C01_002E,S1601_C01_002M,S1601_C01_003E,S1601_C01_003M,S1601_C01_004E,S1601_C01_004M,S1601_C01_005E,S1601_C01_005M,S1601_C01_006E,S1601_C01_006M,S1601_C01_007E,S1601_C01_007M,S1601_C01_008E,S1601_C01_008M,S1601_C01_009E,S1601_C01_009M,S1601_C01_010E,S1601_C01_010M,S1601_C01_011E,S1601_C01_011M,S1601_C01_012E,S1601_C01_012M,S1601_C01_013E,S1601_C01_013M,S1601_C01_014E,S1601_C01_014M,S1601_C01_015E,S1601_C01_015M,S1601_C01_016E,S1601_C01_016M,S1601_C01_017E,S1601_C01_017M,S1601_C01_018E,S1601_C01_018M,S1601_C01_019E,S1601_C01_019M,S1601_C01_020E,S1601_C01_020M,S1601_C01_021E,S1601_C01_021M,S1601_C01_022E,S1601_C01_022M,S1601_C01_023E,S1601_C01_023M,S1601_C01_024E,S1601_C01_024M,S1601_C02_001E,S1601_C02_001M,S1601_C02_002E,S1601_C02_002M,S1601_C02_003E,S1601_C02_003M,S1601_C02_004E,S1601_C02_004M,S1601_C02_005E,S1601_C02_005M,S1601_C02_006E,S1601_C02_006M,S1601_C02_007E,S1601_C02_007M,S1601_C02_008E,S1601_C02_008M,S1601_C02_009E,S1601_C02_009M,S1601_C02_010E,S1601_C02_010M,S1601_C02_011E,S1601_C02_011M,S1601_C02_012E,S1601_C02_012M,S1601_C02_013E,S1601_C02_013M,S1601_C02_014E,S1601_C02_014M,S1601_C02_015E,S1601_C02_015M,S1601_C02_016E,S1601_C02_016M,S1601_C02_017E,S1601_C02_017M,S1601_C02_018E,S1601_C02_018M,S1601_C02_019E,S1601_C02_019M,S1601_C02_020E,S1601_C02_020M,S1601_C02_021E,S1601_C02_021M,S1601_C02_022E,S1601_C02_022M,S1601_C02_023E,S1601_C02_023M,S1601_C02_024E,S1601_C02_024M,S1601_C03_001E,S1601_C03_001M,S1601_C03_002E,S1601_C03_002M,S1601_C03_003E,S1601_C03_003M,S1601_C03_004E,S1601_C03_004M,S1601_C03_005E,S1601_C03_005M,S1601_C03_006E,S1601_C03_006M,S1601_C03_007E,S1601_C03_007M,S1601_C03_008E,S1601_C03_008M,S1601_C03_009E,S1601_C03_009M,S1601_C03_010E,S1601_C03_010M,S1601_C03_011E,S1601_C03_011M,S1601_C03_012E,S1601_C03_012M,S1601_C03_013E,S1601_C03_013M,S1601_C03_014E,S1601_C03_014M,S1601_C03_015E,S1601_C03_015M,S1601_C03_016E,S1601_C03_016M,S1601_C03_017E,S1601_C03_017M,S1601_C03_018E,S1601_C03_018M,S1601_C03_019E,S1601_C03_019M,S1601_C03_020E,S1601_C03_020M,S1601_C03_021E,S1601_C03_021M,S1601_C03_022E,S1601_C03_022M,S1601_C03_023E,S1601_C03_023M,S1601_C03_024E,S1601_C03_024M,S1601_C04_001E,S1601_C04_001M,S1601_C04_002E,S1601_C04_002M,S1601_C04_003E,S1601_C04_003M,S1601_C04_004E,S1601_C04_004M,S1601_C04_005E,S1601_C04_005M,S1601_C04_006E,S1601_C04_006M,S1601_C04_007E,S1601_C04_007M,S1601_C04_008E,S1601_C04_008M,S1601_C04_009E,S1601_C04_009M,S1601_C04_010E,S1601_C04_010M,S1601_C04_011E,S1601_C04_011M,S1601_C04_012E,S1601_C04_012M,S1601_C04_013E,S1601_C04_013M,S1601_C04_014E,S1601_C04_014M,S1601_C04_015E,S1601_C04_015M,S1601_C04_016E,S1601_C04_016M,S1601_C04_017E,S1601_C04_017M,S1601_C04_018E,S1601_C04_018M,S1601_C04_019E,S1601_C04_019M,S1601_C04_020E,S1601_C04_020M,S1601_C04_021E,S1601_C04_021M,S1601_C04_022E,S1601_C04_022M,S1601_C04_023E,S1601_C04_023M,S1601_C04_024E,S1601_C04_024M,S1601_C05_001E,S1601_C05_001M,S1601_C05_002E,S1601_C05_002M,S1601_C05_003E,S1601_C05_003M,S1601_C05_004E,S1601_C05_004M,S1601_C05_005E,S1601_C05_005M,S1601_C05_006E,S1601_C05_006M,S1601_C05_007E,S1601_C05_007M,S1601_C05_008E,S1601_C05_008M,S1601_C05_009E,S1601_C05_009M,S1601_C05_010E,S1601_C05_010M,S1601_C05_011E,S1601_C05_011M,S1601_C05_012E,S1601_C05_012M,S1601_C05_013E,S1601_C05_013M,S1601_C05_014E,S1601_C05_014M,S1601_C05_015E,S1601_C05_015M,S1601_C05_016E,S1601_C05_016M,S1601_C05_017E,S1601_C05_017M,S1601_C05_018E,S1601_C05_018M,S1601_C05_019E,S1601_C05_019M,S1601_C05_020E,S1601_C05_020M,S1601_C05_021E,S1601_C05_021M,S1601_C05_022E,S1601_C05_022M,S1601_C05_023E,S1601_C05_023M,S1601_C05_024E,S1601_C05_024M,S1601_C06_001E,S1601_C06_001M,S1601_C06_002E,S1601_C06_002M,S1601_C06_003E,S1601_C06_003M,S1601_C06_004E,S1601_C06_004M,S1601_C06_005E,S1601_C06_005M,S1601_C06_006E,S1601_C06_006M,S1601_C06_007E,S1601_C06_007M,S1601_C06_008E,S1601_C06_008M,S1601_C06_009E,S1601_C06_009M,S1601_C06_010E,S1601_C06_010M,S1601_C06_011E,S1601_C06_011M,S1601_C06_012E,S1601_C06_012M,S1601_C06_013E,S1601_C06_013M,S1601_C06_014E,S1601_C06_014M,S1601_C06_015E,S1601_C06_015M,S1601_C06_016E,S1601_C06_016M,S1601_C06_017E,S1601_C06_017M,S1601_C06_018E,S1601_C06_018M,S1601_C06_019E,S1601_C06_019M,S1601_C06_020E,S1601_C06_020M,S1601_C06_021E,S1601_C06_021M,S1601_C06_022E,S1601_C06_022M,S1601_C06_023E,S1601_C06_023M,S1601_C06_024E,S1601_C06_024M,Unnamed:_290
2019,S1601,Subject Table,ST,1400000US17019001000,"Census Tract 10, Champaign County, Illinois",17019001000,17,019,001000,1400000US17019001000,"Census Tract 10, Champaign County, Illinois",4186,468,4037,491,149,109,24,40,0,11,24,40,0,11,58,57,0,11,43,52,15,24,0,11,0,11,0,11,0,11,67,109,34,55,33,54,0,11,3388,377,3373,376,15,24,0,11,15,24,(X),(X),96.4,2.7,3.6,2.7,0.6,1.0,0.0,0.7,0.6,1.0,0.0,0.7,1.4,1.4,0.0,0.7,1.0,1.2,0.4,0.6,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,1.6,2.6,0.8,1.3,0.8,1.3,0.0,0.7,(X),(X),99.6,0.7,0.4,0.7,0.0,0.9,0.4,0.7,4186,468,(X),(X),149,109,24,40,0,11,24,40,0,11,58,57,0,11,43,52,15,24,0,11,0,11,0,11,0,11,67,109,34,55,33,54,0,11,3388,377,(X),(X),15,24,0,11,15,24,100.0,0.7,(X),(X),100.0,18.1,100.0,58.2,-,**,100.0,58.2,-,**,100.0,37.4,-,**,100.0,43.5,100.0,73.6,-,**,-,**,-,**,-,**,100.0,34.3,100.0,48.9,100.0,49.6,-,**,100.0,0.9,(X),(X),100.0,73.6,-,**,100.0,73.6,0,11,(X),(X),0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,(X),(X),0,11,0,11,0,11,0.0,0.7,(X),(X),0.0,18.1,0.0,58.2,-,**,0.0,58.2,-,**,0.0,37.4,-,**,0.0,43.5,0.0,73.6,-,**,-,**,-,**,-,**,0.0,34.3,0.0,48.9,0.0,49.6,-,**,0.0,0.9,(X),(X),0.0,73.6,-,**,0.0,73.6,
2019,S1601,Subject Table,ST,1400000US17019001100,"Census Tract 11, Champaign County, Illinois",17019001100,17,019,001100,1400000US17019001100,"Census Tract 11, Champaign County, Illinois",3410,250,3064,257,346,108,125,63,0,11,125,63,0,11,122,73,6,10,80,58,36,44,99,78,27,39,29,24,43,66,0,11,0,11,0,11,0,11,2805,207,2632,214,173,83,69,42,104,69,(X),(X),89.9,3.2,10.1,3.2,3.7,1.9,0.0,0.9,3.7,1.9,0.0,0.9,3.6,2.1,0.2,0.3,2.3,1.7,1.1,1.3,2.9,2.3,0.8,1.1,0.9,0.7,1.3,1.9,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,(X),(X),93.8,2.9,6.2,2.9,2.5,1.6,3.7,2.4,3363,247,(X),(X),299,98,97,63,0,11,97,63,0,11,122,73,6,10,80,58,36,44,80,57,27,39,29,24,24,39,0,11,0,11,0,11,0,11,2793,208,(X),(X),161,83,57,40,104,69,98.6,1.1,(X),(X),86.4,10.1,77.6,21.1,-,**,77.6,21.1,-,**,100.0,21.6,100.0,100.0,100.0,30.3,100.0,47.5,80.8,19.0,100.0,54.8,100.0,52.9,55.8,13.9,-,**,-,**,-,**,-,**,99.6,0.6,(X),(X),93.1,10.0,82.6,23.5,100.0,24.7,47,39,(X),(X),47,39,28,25,0,11,28,25,0,11,0,11,0,11,0,11,0,11,19,28,0,11,0,11,19,28,0,11,0,11,0,11,0,11,12,17,(X),(X),12,17,12,17,0,11,1.4,1.1,(X),(X),13.6,10.1,22.4,21.1,-,**,22.4,21.1,-,**,0.0,21.6,0.0,100.0,0.0,30.3,0.0,47.5,19.2,19.0,0.0,54.8,0.0,52.9,44.2,13.9,-,**,-,**,-,**,-,**,0.4,0.6,(X),(X),6.9,10.0,17.4,23.5,0.0,24.7,
2019,S1601,Subject Table,ST,1400000US17019001201,"Census Tract 12.01, Champaign County, Illinois",17019001201,17,019,001201,1400000US17019001201,"Census Tract 12.01, Champaign County, Illinois",6357,556,5485,582,872,312,307,184,89,133,218,96,0,16,313,242,92,106,221,154,0,16,252,155,33,40,137,96,82,74,0,16,0,16,0,16,0,16,4955,491,4615,541,340,153,161,74,179,127,(X),(X),86.3,4.8,13.7,4.8,4.8,2.8,1.4,2.1,3.4,1.5,0.0,0.5,4.9,3.7,1.4,1.6,3.5,2.4,0.0,0.5,4.0,2.5,0.5,0.6,2.2,1.6,1.3,1.2,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,(X),(X),93.1,3.3,6.9,3.3,3.2,1.6,3.6,2.7,5976,592,(X),(X),491,243,231,189,89,133,142,74,0,16,189,166,72,97,117,106,0,16,71,88,17,33,26,37,28,49,0,16,0,16,0,16,0,16,4765,536,(X),(X),150,71,116,55,34,42,94.0,3.2,(X),(X),56.3,18.1,75.2,22.5,100.0,27.9,65.1,18.6,-,**,60.4,30.6,78.3,40.1,52.9,36.2,-,**,28.2,30.5,51.5,51.5,19.0,24.0,34.1,51.4,-,**,-,**,-,**,-,**,96.2,2.9,(X),(X),44.1,21.6,72.0,23.8,19.0,23.3,381,205,(X),(X),381,205,76,52,0,16,76,52,0,16,124,139,20,35,104,109,0,16,181,132,16,25,111,88,54,62,0,16,0,16,0,16,0,16,190,138,(X),(X),190,138,45,48,145,124,6.0,3.2,(X),(X),43.7,18.1,24.8,22.5,0.0,27.9,34.9,18.6,-,**,39.6,30.6,21.7,40.1,47.1,36.2,-,**,71.8,30.5,48.5,51.5,81.0,24.0,65.9,51.4,-,**,-,**,-,**,-,**,3.8,2.9,(X),(X),55.9,21.6,28.0,23.8,81.0,23.3,
2019,S1601,Subject Table,ST,1400000US17019001203,"Census Tract 12.03, Champaign County, Illinois",17019001203,17,019,001203,1400000US17019001203,"Census Tract 12.03, Champaign County, Illinois",4636,352,4337,403,299,132,127,102,0,11,127,102,0,11,42,54,11,18,31,37,0,11,110,71,0,11,110,71,0,11,20,30,0,11,0,11,20,30,3780,334,3596,350,184,117,127,102,57,55,(X),(X),93.6,3.0,6.4,3.0,2.7,2.2,0.0,0.6,2.7,2.2,0.0,0.6,0.9,1.1,0.2,0.4,0.7,0.8,0.0,0.6,2.4,1.5,0.0,0.6,2.4,1.5,0.0,0.6,0.4,0.7,0.0,0.6,0.0,0.6,0.4,0.7,(X),(X),95.1,3.1,4.9,3.1,3.4,2.7,1.5,1.5,4552,369,(X),(X),215,120,92,93,0,11,92,93,0,11,42,54,11,18,31,37,0,11,61,53,0,11,61,53,0,11,20,30,0,11,0,11,20,30,3733,330,(X),(X),137,107,92,93,45,51,98.2,1.3,(X),(X),71.9,18.7,72.4,28.6,-,**,72.4,28.6,-,**,100.0,44.0,100.0,85.9,100.0,51.2,-,**,55.5,32.7,-,**,55.5,32.7,-,**,100.0,63.7,-,**,-,**,100.0,63.7,98.8,1.0,(X),(X),74.5,21.1,72.4,28.6,78.9,35.2,84,57,(X),(X),84,57,35,32,0,11,35,32,0,11,0,11,0,11,0,11,0,11,49,48,0,11,49,48,0,11,0,11,0,11,0,11,0,11,47,37,(X),(X),47,37,35,32,12,19,1.8,1.3,(X),(X),28.1,18.7,27.6,28.6,-,**,27.6,28.6,-,**,0.0,44.0,0.0,85.9,0.0,51.2,-,**,44.5,32.7,-,**,44.5,32.7,-,**,0.0,63.7,-,**,-,**,0.0,63.7,1.2,1.0,(X),(X),25.5,21.1,27.6,28.6,21.1,35.2,
2019,S1601,Subject Table,ST,1400000US17019001204,"Census Tract 12.04, Champaign County, Illinois",17019001204,17,019,001204,1400000US17019001204,"Census Tract 12.04, Champaign County, Illinois",3776,239,2889,345,887,328,86,90,59,64,27,37,0,11,453,313,78,71,317,225,58,56,283,126,15,25,180,90,88,79,65,55,0,11,45,44,20,30,2804,204,2214,298,590,227,27,37,563,244,(X),(X),76.5,8.4,23.5,8.4,2.3,2.4,1.6,1.7,0.7,1.0,0.0,0.8,12.0,8.3,2.1,1.9,8.4,5.9,1.5,1.5,7.5,3.2,0.4,0.7,4.8,2.3,2.3,2.1,1.7,1.5,0.0,0.8,1.2,1.2,0.5,0.8,(X),(X),79.0,8.3,21.0,8.3,1.0,1.3,20.1,8.9,3549,242,(X),(X),660,225,53,82,26,47,27,37,0,11,336,222,49,58,263,176,24,35,216,90,15,25,132,69,69,77,55,47,0,11,45,44,10,15,2732,210,(X),(X),518,179,27,37,491,193,94.0,3.5,(X),(X),74.4,9.2,61.6,56.9,44.1,55.9,100.0,54.8,-,**,74.2,10.0,62.8,53.6,83.0,12.2,41.4,52.5,76.3,19.3,100.0,73.6,73.3,22.7,78.4,45.1,84.6,20.0,-,**,100.0,42.5,50.0,8.8,97.4,2.4,(X),(X),87.8,8.3,100.0,54.8,87.2,8.2,227,137,(X),(X),227,137,33,50,33,50,0,11,0,11,117,102,29,48,54,61,34,43,67,71,0,11,48,50,19,38,10,15,0,11,0,11,10,15,72,67,(X),(X),72,67,0,11,72,67,6.0,3.5,(X),(X),25.6,9.2,38.4,56.9,55.9,55.9,0.0,54.8,-,**,25.8,10.0,37.2,53.6,17.0,12.2,58.6,52.5,23.7,19.3,0.0,73.6,26.7,22.7,21.6,45.1,15.4,20.0,-,**,0.0,42.5,50.0,8.8,2.6,2.4,(X),(X),12.2,8.3,0.0,54.8,12.8,8.2,
2019,S1601,Subject Table,ST,1400000US17019001205,"Census Tract 12.05, Champaign County, Illinois",17019001205,17,019,001205,1400000US17019001205,"Census Tract 12.05, Champaign County, Illinois",7082,506,4766,475,2316,508,438,424,192,220,246,215,0,16,327,219,33,43,212,138,82,76,1486,352,424,181,996,244,66,72,65,86,25,39,40,54,0,16,4616,434,3774,440,842,314,246,215,596,233,(X),(X),67.3,6.2,32.7,6.2,6.2,5.8,2.7,3.0,3.5,2.9,0.0,0.4,4.6,3.1,0.5,0.6,3.0,2.0,1.2,1.1,21.0,4.9,6.0,2.5,14.1,3.5,0.9,1.0,0.9,1.2,0.4,0.6,0.6,0.8,0.0,0.4,(X),(X),81.8,6.4,18.2,6.4,5.3,4.6,12.9,4.9,6277,455,(X),(X),1511,409,214,185,37,62,177,151,0,16,304,198,33,43,189,118,82,76,928,356,219,159,643,235,66,72,65,86,25,39,40,54,0,16,4467,415,(X),(X),693,264,177,151,516,223,88.6,6.0,(X),(X),65.2,16.0,48.9,31.6,19.3,44.7,72.0,17.8,-,**,93.0,11.2,100.0,49.6,89.2,16.9,100.0,29.7,62.4,21.3,51.7,41.2,64.6,15.9,100.0,34.6,100.0,34.9,100.0,57.0,100.0,45.1,-,**,96.8,2.2,(X),(X),82.3,9.8,72.0,17.8,86.6,11.0,805,449,(X),(X),805,449,224,288,155,213,69,80,0,16,23,43,0,16,23,43,0,16,558,348,205,208,353,169,0,16,0,16,0,16,0,16,0,16,149,105,(X),(X),149,105,69,80,80,68,11.4,6.0,(X),(X),34.8,16.0,51.1,31.6,80.7,44.7,28.0,17.8,-,**,7.0,11.2,0.0,49.6,10.8,16.9,0.0,29.7,37.6,21.3,48.3,41.2,35.4,15.9,0.0,34.6,0.0,34.9,0.0,57.0,0.0,45.1,-,**,3.2,2.2,(X),(X),17.7,9.8,28.0,17.8,13.4,11.0,
2019,S1601,Subject Table,ST,1400000US17019001206,"Census Tract 12.06, Champaign County, Illinois",17019001206,17,019,001206,1400000US17019001206,"Census Tract 12.06, Champaign County, Illinois",1982,206,1790,195,192,81,32,29,0,11,27,27,5,8,76,45,12,13,14,21,50,32,84,60,0,11,62,49,22,34,0,11,0,11,0,11,0,11,1630,176,1497,173,133,65,23,24,110,55,(X),(X),90.3,3.9,9.7,3.9,1.6,1.4,0.0,1.5,1.4,1.4,0.3,0.4,3.8,2.3,0.6,0.6,0.7,1.0,2.5,1.6,4.2,2.9,0.0,1.5,3.1,2.4,1.1,1.7,0.0,1.5,0.0,1.5,0.0,1.5,0.0,1.5,(X),(X),91.8,3.8,8.2,3.8,1.4,1.5,6.7,3.3,1923,199,(X),(X),133,61,20,20,0,11,20,20,0,11,50,32,12,13,5,8,33,26,63,50,0,11,41,36,22,34,0,11,0,11,0,11,0,11,1595,176,(X),(X),98,52,11,13,87,49,97.0,1.8,(X),(X),69.3,13.7,62.5,26.0,-,**,74.1,28.6,0.0,100.0,65.8,21.4,100.0,82.2,35.7,13.3,66.0,29.7,75.0,18.7,-,**,66.1,21.1,100.0,60.7,-,**,-,**,-,**,-,**,97.9,1.8,(X),(X),73.7,17.3,47.8,27.3,79.1,16.2,59,36,(X),(X),59,36,12,14,0,11,7,11,5,8,26,23,0,11,9,13,17,18,21,19,0,11,21,19,0,11,0,11,0,11,0,11,0,11,35,29,(X),(X),35,29,12,14,23,20,3.0,1.8,(X),(X),30.7,13.7,37.5,26.0,-,**,25.9,28.6,100.0,100.0,34.2,21.4,0.0,82.3,64.3,13.3,34.0,29.7,25.0,18.7,-,**,33.9,21.1,0.0,60.7,-,**,-,**,-,**,-,**,2.1,1.8,(X),(X),26.3,17.3,52.2,27.3,20.9,16.2,
2019,S1601,Subject Table,ST,1400000US17019001301,"Census Tract 13.01, Champaign County, Illinois",17019001301,17,019,001301,1400000US17019001301,"Census Tract 13.01, Champaign County, Illinois",5677,392,4494,527,1183,430,477,329,66,84,281,227,130,157,256,175,0,16,158,140,98,85,358,192,72,65,286,153,0,16,92,109,20,33,72,91,0,16,4598,391,3998,432,600,351,388,329,212,130,(X),(X),79.2,7.5,20.8,7.5,8.4,5.8,1.2,1.5,4.9,4.1,2.3,2.7,4.5,3.1,0.0,0.5,2.8,2.5,1.7,1.5,6.3,3.4,1.3,1.2,5.0,2.7,0.0,0.5,1.6,1.9,0.4,0.6,1.3,1.6,0.0,0.5,(X),(X),87.0,7.4,13.0,7.4,8.4,7.0,4.6,2.8,5180,417,(X),(X),686,291,268,180,33,52,235,169,0,16,148,126,0,16,119,129,29,32,188,132,36,50,152,99,0,16,82,99,20,33,62,85,0,16,4314,359,(X),(X),316,199,212,174,104,67,91.2,4.4,(X),(X),58.0,14.7,56.2,16.3,50.0,33.8,83.6,14.4,0.0,20.4,57.8,32.7,-,**,75.3,31.1,29.6,41.5,52.5,27.2,50.0,48.6,53.1,30.7,-,**,89.1,15.7,100.0,63.7,86.1,27.9,-,**,93.8,4.1,(X),(X),52.7,16.8,54.6,18.7,49.1,32.3,497,251,(X),(X),497,251,209,174,33,38,46,65,130,157,108,113,0,16,39,43,69,85,170,132,36,40,134,122,0,16,10,17,0,16,10,17,0,16,284,196,(X),(X),284,196,176,175,108,113,8.8,4.4,(X),(X),42.0,14.7,43.8,16.3,50.0,33.8,16.4,14.4,100.0,20.4,42.2,32.7,-,**,24.7,31.1,70.4,41.5,47.5,27.2,50.0,48.6,46.9,30.7,-,**,10.9,15.7,0.0,63.7,13.9,27.9,-,**,6.2,4.1,(X),(X),47.3,16.8,45.4,18.7,50.9,32.3,
2019,S1601,Subject Table,ST,1400000US17019001302,"Census Tract 13.02, Champaign County, Illinois",17019001302,17,019,001302,1400000US17019001302,"Census Tract 13.02, Champaign County, Illinois",4219,241,3485,280,734,207,83,72,14,22,59,56,10,15,231,180,0,11,223,179,8,13,420,164,74,47,311,141,35,50,0,11,0,11,0,11,0,11,3418,205,2997,228,421,177,63,53,358,162,(X),(X),82.6,4.8,17.4,4.8,2.0,1.7,0.3,0.5,1.4,1.3,0.2,0.4,5.5,4.3,0.0,0.7,5.3,4.3,0.2,0.3,10.0,3.8,1.8,1.1,7.4,3.2,0.8,1.2,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,(X),(X),87.7,5.0,12.3,5.0,1.8,1.6,10.5,4.6,4070,245,(X),(X),585,181,63,53,0,11,53,50,10,15,205,188,0,11,197,187,8,13,317,127,49,29,233,111,35,50,0,11,0,11,0,11,0,11,3369,217,(X),(X),372,171,63,53,309,158,96.5,2.4,(X),(X),79.7,12.3,75.9,27.8,0.0,76.1,89.8,13.4,100.0,90.1,88.7,19.6,-,**,88.3,20.7,100.0,100.0,75.5,16.4,66.2,39.1,74.9,14.9,100.0,48.2,-,**,-,**,-,**,-,**,98.6,1.8,(X),(X),88.4,13.9,100.0,35.6,86.3,16.5,149,105,(X),(X),149,105,20,31,14,22,6,9,0,11,26,34,0,11,26,34,0,11,103,87,25,38,78,61,0,11,0,11,0,11,0,11,0,11,49,60,(X),(X),49,60,0,11,49,60,3.5,2.4,(X),(X),20.3,12.3,24.1,27.8,100.0,76.1,10.2,13.4,0.0,90.1,11.3,19.6,-,**,11.7,20.7,0.0,100.0,24.5,16.4,33.8,39.1,25.1,14.9,0.0,48.2,-,**,-,**,-,**,-,**,1.4,1.8,(X),(X),11.6,13.9,0.0,35.6,13.7,16.5,
2019,S1601,Subject Table,ST,1400000US17019001400,"Census Tract 14, Champaign County, Illinois",17019001400,17,019,001400,1400000US17019001400,"Census Tract 14, Champaign County, Illinois",6521,369,4505,380,2016,325,383,151,58,70,314,105,11,17,415,148,38,38,352,130,25,29,1130,239,129,90,981,199,20,29,88,84,36,47,43,39,9,14,4874,360,3892,335,982,171,280,101,702,152,(X),(X),69.1,4.5,30.9,4.5,5.9,2.3,0.9,1.0,4.8,1.6,0.2,0.3,6.4,2.2,0.6,0.6,5.4,1.9,0.4,0.4,17.3,3.6,2.0,1.3,15.0,3.1,0.3,0.4,1.3,1.3,0.6,0.7,0.7,0.6,0.1,0.2,(X),(X),79.9,3.2,20.1,3.2,5.7,2.1,14.4,2.8,5735,398,(X),(X),1230,225,245,108,24,39,210,98,11,17,339,139,38,38,293,132,8,13,593,181,108,82,485,154,0,16,53,52,36,47,17,19,0,16,4585,394,(X),(X),693,162,201,100,492,136,87.9,3.3,(X),(X),61.0,7.7,64.0,18.4,41.4,58.6,66.9,21.8,100.0,85.9,81.7,12.9,100.0,46.2,83.2,14.8,32.0,29.9,52.5,10.5,83.7,17.5,49.4,11.6,0.0,63.7,60.2,14.5,100.0,47.5,39.5,37.1,0.0,95.0,94.1,3.1,(X),(X),70.6,12.9,71.8,22.5,70.1,14.5,786,221,(X),(X),786,221,138,95,34,57,104,75,0,16,76,57,0,16,59,51,17,18,537,157,21,25,496,147,20,29,35,34,0,16,26,32,9,14,289,146,(X),(X),289,146,79,67,210,120,12.1,3.3,(X),(X),39.0,7.7,36.0,18.4,58.6,58.6,33.1,21.8,0.0,85.9,18.3,12.9,0.0,46.2,16.8,14.8,68.0,29.9,47.5,10.5,16.3,17.5,50.6,11.6,100.0,63.7,39.8,14.5,0.0,47.5,60.5,37.1,100.0,95.0,5.9,3.1,(X),(X),29.4,12.9,28.2,22.5,29.9,14.5,
2019,S1601,Subject Table,ST,1400000US17019005300,"Census Tract 53, Champaign County, Illinois",17019005300,17,019,005300,1400000US17019005300,"Census Tract 53, Champaign County, Illinois",5433,616,3595,620,1838,355,142,81,0,16,142,81,0,16,308,174,0,16,295,171,13,20,1332,312,0,16,1332,312,0,16,56,47,0,16,56,47,0,16,3877,620,3275,586,602,219,79,64,523,201,(X),(X),66.2,6.6,33.8,6.6,2.6,1.5,0.0,0.5,2.6,1.5,0.0,0.5,5.7,3.3,0.0,0.5,5.4,3.2,0.2,0.4,24.5,5.6,0.0,0.5,24.5,5.6,0.0,0.5,1.0,0.9,0.0,0.5,1.0,0.9,0.0,0.5,(X),(X),84.5,5.3,15.5,5.3,2.0,1.6,13.5,4.9,4914,636,(X),(X),1319,329,128,75,0,16,128,75,0,16,241,148,0,16,228,145,13,20,894,273,0,16,894,273,0,16,56,47,0,16,56,47,0,16,3839,614,(X),(X),564,207,79,64,485,186,90.4,3.7,(X),(X),71.8,10.0,90.1,17.7,-,**,90.1,17.7,-,**,78.2,17.2,-,**,77.3,18.0,100.0,79.0,67.1,13.1,-,**,67.1,13.1,-,**,100.0,38.1,-,**,100.0,38.1,-,**,99.0,1.0,(X),(X),93.7,6.4,100.0,30.6,92.7,7.2,519,198,(X),(X),519,198,14,27,0,16,14,27,0,16,67,61,0,16,67,61,0,16,438,198,0,16,438,198,0,16,0,16,0,16,0,16,0,16,38,42,(X),(X),38,42,0,16,38,42,9.6,3.7,(X),(X),28.2,10.0,9.9,17.7,-,**,9.9,17.7,-,**,21.8,17.2,-,**,22.7,18.0,0.0,79.0,32.9,13.1,-,**,32.9,13.1,-,**,0.0,38.1,-,**,0.0,38.1,-,**,1.0,1.0,(X),(X),6.3,6.4,0.0,30.6,7.3,7.2,
2019,S1601,Subject Table,ST,1400000US17019005401,"Census Tract 54.01, Champaign County, Illinois",17019005401,17,019,005401,1400000US17019005401,"Census Tract 54.01, Champaign County, Illinois",4123,436,3809,450,314,148,202,123,0,11,202,123,0,11,0,11,0,11,0,11,0,11,112,87,1,2,111,86,0,11,0,11,0,11,0,11,0,11,3469,358,3294,364,175,110,124,87,51,74,(X),(X),92.4,3.6,7.6,3.6,4.9,3.0,0.0,0.7,4.9,3.0,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,2.7,2.1,0.0,0.1,2.7,2.0,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,(X),(X),95.0,3.2,5.0,3.2,3.6,2.5,1.5,2.1,3982,436,(X),(X),173,110,155,106,0,11,155,106,0,11,0,11,0,11,0,11,0,11,18,28,1,2,17,28,0,11,0,11,0,11,0,11,0,11,3418,358,(X),(X),124,87,124,87,0,11,96.6,2.5,(X),(X),55.1,25.1,76.7,30.3,-,**,76.7,30.3,-,**,-,**,-,**,-,**,-,**,16.1,24.9,100.0,100.0,15.3,25.1,-,**,-,**,-,**,-,**,-,**,98.5,2.1,(X),(X),70.9,36.1,100.0,21.3,0.0,39.9,141,105,(X),(X),141,105,47,66,0,11,47,66,0,11,0,11,0,11,0,11,0,11,94,80,0,11,94,80,0,11,0,11,0,11,0,11,0,11,51,74,(X),(X),51,74,0,11,51,74,3.4,2.5,(X),(X),44.9,25.1,23.3,30.3,-,**,23.3,30.3,-,**,-,**,-,**,-,**,-,**,83.9,24.9,0.0,100.0,84.7,25.1,-,**,-,**,-,**,-,**,-,**,1.5,2.1,(X),(X),29.1,36.1,0.0,21.3,100.0,39.9,
