"Column Name","Label"
"S2401_C05_019E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Healthcare support occupations"
"S2401_C05_019M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Healthcare support occupations"
"S2401_C06_019E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Healthcare support occupations"
"S2401_C06_019M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Healthcare support occupations"
"S2401_C01_020E","Total!!Estimate!!Service occupations!!Protective service occupations"
"S2401_C01_020M","Total!!Margin of Error!!Service occupations!!Protective service occupations"
"S2401_C02_020E","Male!!Estimate!!Service occupations!!Protective service occupations"
"S2401_C02_020M","Male!!Margin of Error!!Service occupations!!Protective service occupations"
"S2401_C03_020E","Female!!Estimate!!Service occupations!!Protective service occupations"
"S2401_C03_020M","Female!!Margin of Error!!Service occupations!!Protective service occupations"
"S2401_C04_020E","Median earnings (dollars)!!Estimate!!Service occupations!!Protective service occupations"
"S2401_C04_020M","Median earnings (dollars)!!Margin of Error!!Service occupations!!Protective service occupations"
"S2401_C05_020E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Protective service occupations"
"S2401_C05_020M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Protective service occupations"
"S2401_C06_020E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Protective service occupations"
"S2401_C06_020M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Protective service occupations"
"S2401_C01_021E","Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C01_021M","Total!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C02_021E","Male!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C02_021M","Male!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C03_021E","Female!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C03_021M","Female!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C04_021E","Median earnings (dollars)!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C04_021M","Median earnings (dollars)!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C05_021E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C05_021M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C06_021E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C06_021M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors"
"S2401_C01_022E","Total!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C01_022M","Total!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C02_022E","Male!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C02_022M","Male!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C03_022E","Female!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C03_022M","Female!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C04_022E","Median earnings (dollars)!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C04_022M","Median earnings (dollars)!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C05_022E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C05_022M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C06_022E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C06_022M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors"
"S2401_C01_023E","Total!!Estimate!!Service occupations!!Food preparation and serving related occupations"
"S2401_C01_023M","Total!!Margin of Error!!Service occupations!!Food preparation and serving related occupations"
"S2401_C02_023E","Male!!Estimate!!Service occupations!!Food preparation and serving related occupations"
"S2401_C02_023M","Male!!Margin of Error!!Service occupations!!Food preparation and serving related occupations"
"S2401_C03_023E","Female!!Estimate!!Service occupations!!Food preparation and serving related occupations"
"S2401_C03_023M","Female!!Margin of Error!!Service occupations!!Food preparation and serving related occupations"
"S2401_C04_023E","Median earnings (dollars)!!Estimate!!Service occupations!!Food preparation and serving related occupations"
"S2401_C04_023M","Median earnings (dollars)!!Margin of Error!!Service occupations!!Food preparation and serving related occupations"
"S2401_C05_023E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Food preparation and serving related occupations"
"S2401_C05_023M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Food preparation and serving related occupations"
"S2401_C06_023E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Food preparation and serving related occupations"
"S2401_C06_023M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Food preparation and serving related occupations"
"S2401_C01_024E","Total!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C01_024M","Total!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C02_024E","Male!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C02_024M","Male!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C03_024E","Female!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C03_024M","Female!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C04_024E","Median earnings (dollars)!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C04_024M","Median earnings (dollars)!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C05_024E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C05_024M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C06_024E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C06_024M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations"
"S2401_C01_025E","Total!!Estimate!!Service occupations!!Personal care and service occupations"
"S2401_C01_025M","Total!!Margin of Error!!Service occupations!!Personal care and service occupations"
"S2401_C02_025E","Male!!Estimate!!Service occupations!!Personal care and service occupations"
"S2401_C02_025M","Male!!Margin of Error!!Service occupations!!Personal care and service occupations"
"S2401_C03_025E","Female!!Estimate!!Service occupations!!Personal care and service occupations"
"S2401_C03_025M","Female!!Margin of Error!!Service occupations!!Personal care and service occupations"
"S2401_C04_025E","Median earnings (dollars)!!Estimate!!Service occupations!!Personal care and service occupations"
"S2401_C04_025M","Median earnings (dollars)!!Margin of Error!!Service occupations!!Personal care and service occupations"
"S2401_C05_025E","Median earnings (dollars) for male!!Estimate!!Service occupations!!Personal care and service occupations"
"S2401_C05_025M","Median earnings (dollars) for male!!Margin of Error!!Service occupations!!Personal care and service occupations"
"S2401_C06_025E","Median earnings (dollars) for female!!Estimate!!Service occupations!!Personal care and service occupations"
"S2401_C06_025M","Median earnings (dollars) for female!!Margin of Error!!Service occupations!!Personal care and service occupations"
"S2401_C01_026E","Total!!Estimate!!Sales and office occupations"
"S2401_C01_026M","Total!!Margin of Error!!Sales and office occupations"
"S2401_C02_026E","Male!!Estimate!!Sales and office occupations"
"S2401_C02_026M","Male!!Margin of Error!!Sales and office occupations"
"S2401_C03_026E","Female!!Estimate!!Sales and office occupations"
"S2401_C03_026M","Female!!Margin of Error!!Sales and office occupations"
"S2401_C04_026E","Median earnings (dollars)!!Estimate!!Sales and office occupations"
"S2401_C04_026M","Median earnings (dollars)!!Margin of Error!!Sales and office occupations"
"S2401_C05_026E","Median earnings (dollars) for male!!Estimate!!Sales and office occupations"
"S2401_C05_026M","Median earnings (dollars) for male!!Margin of Error!!Sales and office occupations"
"S2401_C06_026E","Median earnings (dollars) for female!!Estimate!!Sales and office occupations"
"S2401_C06_026M","Median earnings (dollars) for female!!Margin of Error!!Sales and office occupations"
"S2401_C01_027E","Total!!Estimate!!Sales and office occupations!!Sales and related occupations"
"S2401_C01_027M","Total!!Margin of Error!!Sales and office occupations!!Sales and related occupations"
"S2401_C02_027E","Male!!Estimate!!Sales and office occupations!!Sales and related occupations"
"S2401_C02_027M","Male!!Margin of Error!!Sales and office occupations!!Sales and related occupations"
"S2401_C03_027E","Female!!Estimate!!Sales and office occupations!!Sales and related occupations"
"S2401_C03_027M","Female!!Margin of Error!!Sales and office occupations!!Sales and related occupations"
"S2401_C04_027E","Median earnings (dollars)!!Estimate!!Sales and office occupations!!Sales and related occupations"
"S2401_C04_027M","Median earnings (dollars)!!Margin of Error!!Sales and office occupations!!Sales and related occupations"
"S2401_C05_027E","Median earnings (dollars) for male!!Estimate!!Sales and office occupations!!Sales and related occupations"
"S2401_C05_027M","Median earnings (dollars) for male!!Margin of Error!!Sales and office occupations!!Sales and related occupations"
"S2401_C06_027E","Median earnings (dollars) for female!!Estimate!!Sales and office occupations!!Sales and related occupations"
"S2401_C06_027M","Median earnings (dollars) for female!!Margin of Error!!Sales and office occupations!!Sales and related occupations"
"S2401_C01_028E","Total!!Estimate!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C01_028M","Total!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C02_028E","Male!!Estimate!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C02_028M","Male!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C03_028E","Female!!Estimate!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C03_028M","Female!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C04_028E","Median earnings (dollars)!!Estimate!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C04_028M","Median earnings (dollars)!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C05_028E","Median earnings (dollars) for male!!Estimate!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C05_028M","Median earnings (dollars) for male!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C06_028E","Median earnings (dollars) for female!!Estimate!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C06_028M","Median earnings (dollars) for female!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations"
"S2401_C01_029E","Total!!Estimate!!Natural resources, construction, and maintenance occupations"
"S2401_C01_029M","Total!!Margin of Error!!Natural resources, construction, and maintenance occupations"
"S2401_C02_029E","Male!!Estimate!!Natural resources, construction, and maintenance occupations"
"S2401_C02_029M","Male!!Margin of Error!!Natural resources, construction, and maintenance occupations"
"S2401_C03_029E","Female!!Estimate!!Natural resources, construction, and maintenance occupations"
"S2401_C03_029M","Female!!Margin of Error!!Natural resources, construction, and maintenance occupations"
"S2401_C04_029E","Median earnings (dollars)!!Estimate!!Natural resources, construction, and maintenance occupations"
"S2401_C04_029M","Median earnings (dollars)!!Margin of Error!!Natural resources, construction, and maintenance occupations"
"S2401_C05_029E","Median earnings (dollars) for male!!Estimate!!Natural resources, construction, and maintenance occupations"
"S2401_C05_029M","Median earnings (dollars) for male!!Margin of Error!!Natural resources, construction, and maintenance occupations"
"S2401_C06_029E","Median earnings (dollars) for female!!Estimate!!Natural resources, construction, and maintenance occupations"
"S2401_C06_029M","Median earnings (dollars) for female!!Margin of Error!!Natural resources, construction, and maintenance occupations"
"S2401_C01_030E","Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C01_030M","Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C02_030E","Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C02_030M","Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C03_030E","Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C03_030M","Female!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C04_030E","Median earnings (dollars)!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C04_030M","Median earnings (dollars)!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C05_030E","Median earnings (dollars) for male!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C05_030M","Median earnings (dollars) for male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C06_030E","Median earnings (dollars) for female!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C06_030M","Median earnings (dollars) for female!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations"
"S2401_C01_031E","Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C01_031M","Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C02_031E","Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C02_031M","Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C03_031E","Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C03_031M","Female!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C04_031E","Median earnings (dollars)!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C04_031M","Median earnings (dollars)!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C05_031E","Median earnings (dollars) for male!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C05_031M","Median earnings (dollars) for male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C06_031E","Median earnings (dollars) for female!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C06_031M","Median earnings (dollars) for female!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations"
"S2401_C01_032E","Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C01_032M","Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C02_032E","Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C02_032M","Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C03_032E","Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C03_032M","Female!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C04_032E","Median earnings (dollars)!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C04_032M","Median earnings (dollars)!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C05_032E","Median earnings (dollars) for male!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C05_032M","Median earnings (dollars) for male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C06_032E","Median earnings (dollars) for female!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C06_032M","Median earnings (dollars) for female!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations"
"S2401_C01_033E","Total!!Estimate!!Production, transportation, and material moving occupations"
"S2401_C01_033M","Total!!Margin of Error!!Production, transportation, and material moving occupations"
"S2401_C02_033E","Male!!Estimate!!Production, transportation, and material moving occupations"
"S2401_C02_033M","Male!!Margin of Error!!Production, transportation, and material moving occupations"
"S2401_C03_033E","Female!!Estimate!!Production, transportation, and material moving occupations"
"S2401_C03_033M","Female!!Margin of Error!!Production, transportation, and material moving occupations"
"S2401_C04_033E","Median earnings (dollars)!!Estimate!!Production, transportation, and material moving occupations"
"S2401_C04_033M","Median earnings (dollars)!!Margin of Error!!Production, transportation, and material moving occupations"
"S2401_C05_033E","Median earnings (dollars) for male!!Estimate!!Production, transportation, and material moving occupations"
"S2401_C05_033M","Median earnings (dollars) for male!!Margin of Error!!Production, transportation, and material moving occupations"
"S2401_C06_033E","Median earnings (dollars) for female!!Estimate!!Production, transportation, and material moving occupations"
"S2401_C06_033M","Median earnings (dollars) for female!!Margin of Error!!Production, transportation, and material moving occupations"
"S2401_C01_034E","Total!!Estimate!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C01_034M","Total!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C02_034E","Male!!Estimate!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C02_034M","Male!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C03_034E","Female!!Estimate!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C03_034M","Female!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C04_034E","Median earnings (dollars)!!Estimate!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C04_034M","Median earnings (dollars)!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C05_034E","Median earnings (dollars) for male!!Estimate!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C05_034M","Median earnings (dollars) for male!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C06_034E","Median earnings (dollars) for female!!Estimate!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C06_034M","Median earnings (dollars) for female!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations"
"S2401_C01_035E","Total!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C01_035M","Total!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C02_035E","Male!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C02_035M","Male!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C03_035E","Female!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C03_035M","Female!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C04_035E","Median earnings (dollars)!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C04_035M","Median earnings (dollars)!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C05_035E","Median earnings (dollars) for male!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C05_035M","Median earnings (dollars) for male!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C06_035E","Median earnings (dollars) for female!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C06_035M","Median earnings (dollars) for female!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations"
"S2401_C01_036E","Total!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C01_036M","Total!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C02_036E","Male!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C02_036M","Male!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C03_036E","Female!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C03_036M","Female!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C04_036E","Median earnings (dollars)!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C04_036M","Median earnings (dollars)!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C05_036E","Median earnings (dollars) for male!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C05_036M","Median earnings (dollars) for male!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C06_036E","Median earnings (dollars) for female!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C06_036M","Median earnings (dollars) for female!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations"
"S2401_C01_037E","Total!!Estimate!!PERCENT IMPUTED!!Occupation"
"S2401_C01_037M","Total!!Margin of Error!!PERCENT IMPUTED!!Occupation"
"S2401_C02_037E","Male!!Estimate!!PERCENT IMPUTED!!Occupation"
"S2401_C02_037M","Male!!Margin of Error!!PERCENT IMPUTED!!Occupation"
"S2401_C03_037E","Female!!Estimate!!PERCENT IMPUTED!!Occupation"
"S2401_C03_037M","Female!!Margin of Error!!PERCENT IMPUTED!!Occupation"
"S2401_C04_037E","Median earnings (dollars)!!Estimate!!PERCENT IMPUTED!!Occupation"
"S2401_C04_037M","Median earnings (dollars)!!Margin of Error!!PERCENT IMPUTED!!Occupation"
"S2401_C05_037E","Median earnings (dollars) for male!!Estimate!!PERCENT IMPUTED!!Occupation"
"S2401_C05_037M","Median earnings (dollars) for male!!Margin of Error!!PERCENT IMPUTED!!Occupation"
"S2401_C06_037E","Median earnings (dollars) for female!!Estimate!!PERCENT IMPUTED!!Occupation"
"S2401_C06_037M","Median earnings (dollars) for female!!Margin of Error!!PERCENT IMPUTED!!Occupation"
